"snl_id","primary_commodity"
"61206","Copper"
"75724","Coal"
"62000","Gold"
"40425","Coal"
"67599","Coal"
"82581","Iron Ore"
"82200","Iron Ore"
"41419","Coal"
"55977","Coal"
"37255","Nickel"
"81267","Copper"
"32961","Zinc"
"40283","Coal"
"80281","Zinc"
"69699","Coal"
"80374","Zinc"
"83663","Zinc"
"70059","Coal"
"69668","Coal"
"41816","Coal"
"37491","Lead"
"41908","Iron Ore"
"30337","Zinc"
"27786","Nickel"
"54938","Nickel"
"39743","Coal"
"62110","Copper"
"60324","Gold"
"61819","Gold"
"28344","Copper"
"40540","Gold"
"64324","Copper"
"41169","Phosphate"
"29610","Gold"
"64187","Coal"
"68138","Copper"
"70666","Gold"
"67899","Copper"
"67904","Copper"
"69328","Coal"
"69089","Bauxite"
"33363","Nickel"
"62952","Coal"
"35260","Gold"
"55035","Gold"
"55076","Gold"
"82117","Iron Ore"
"58088","Bauxite"
"69692","Coal"
"55819","Copper"
"80364","Lead"
"59691","Gold"
"60016","Gold"
"40309","Gold"
"69582","Coal"
"69638","Coal"
"69666","Coal"
"56855","Coal"
"35237","Zinc"
"69871","Coal"
"58780","Gold"
"56117","Gold"
"81256","Copper"
"58781","Gold"
"58782","Gold"
"81200","Copper"
"39799","Copper"
"42029","Copper"
"61630","Coal"
"25710","Gold"
"63705","Coal"
"24771","Zinc"
"81649","Copper"
"29287","Copper"
"38233","Copper"
"36385","Molybdenum"
"55479","Gold"
"63534","Copper"
"32459","Copper"
"35968","Iron Ore"
"39604","Coal"
"29812","Zinc"
"59388","Gold"
"26387","Gold"
"28367","Copper"
"34245","Nickel"
"59033","Gold"
"60109","Gold"
"66372","Gold"
"31509","Gold"
"56949","Gold"
"34877","U3O8"
"60562","Diamonds"
"63924","Gold"
"58173","Copper"
"37502","Niobium"
"58783","Gold"
"79605","Zinc"
"84849","Gold"
"56118","Gold"
"59253","Iron Ore"
"69899","Tungsten"
"55003","Gold"
"34819","U3O8"
"35127","U3O8"
"40992","U3O8"
"58438","U3O8"
"67070","U3O8"
"69877","Coal"
"70013","Coal"
"58784","Gold"
"61040","Copper"
"30961","Copper"
"68458","Coal"
"53626","Gold"
"40703","Gold"
"82794","Copper"
"33073","Gold"
"36475","Molybdenum"
"37769","Iron Ore"
"34891","Gold"
"41764","Coal"
"59825","Tungsten"
"58785","Gold"
"40039","Lead"
"58786","Copper"
"58787","Gold"
"58788","Gold"
"69878","Coal"
"28724","Gold"
"49700","Coal"
"61452","Tin"
"51542","Coal"
"39021","Coal"
"28164","Gold"
"26904","Gold"
"25905","Gold"
"69479","Coal"
"37915","Iron Ore"
"40949","Coal"
"62191","Iron Ore"
"29832","Copper"
"84158","Gold"
"51649","Nickel"
"35788","U3O8"
"32572","Nickel"
"57619","U3O8"
"64346","Coal"
"32554","Molybdenum"
"67511","Phosphate"
"25267","Gold"
"56517","Copper"
"28065","Gold"
"54440","Silver"
"24555","Lead"
"68906","Coal"
"84053","Gold"
"30624","Gold"
"26840","Gold"
"63194","Iron Ore"
"38238","Copper"
"82108","Iron Ore"
"82092","Iron Ore"
"34187","Iron Ore"
"58342","Iron Ore"
"39895","Gold"
"68360","Bauxite"
"54434","Gold"
"40299","Tin"
"78700","Copper"
"84179","Gold"
"58066","Gold"
"81233","Copper"
"81227","Copper"
"82182","Iron Ore"
"80282","Lead"
"83374","Iron Ore"
"41625","Coal"
"69766","Coal"
"82036","Iron Ore"
"41525","Coal"
"34054","Gold"
"69785","Coal"
"59254","Iron Ore"
"49547","Coal"
"69618","Coal"
"58789","Gold"
"58790","Gold"
"36766","Iron Ore"
"58791","Gold"
"31635","Zinc"
"31759","Copper"
"32347","Gold"
"58792","Gold"
"28420","Gold"
"58793","Gold"
"33147","Gold"
"69620","Coal"
"39246","Phosphate"
"59255","Iron Ore"
"30608","Gold"
"31579","Diamonds"
"68623","Coal"
"82186","Iron Ore"
"82018","Iron Ore"
"41541","Coal"
"81263","Copper"
"28368","Zinc"
"82177","Iron Ore"
"82869","Nickel"
"40575","Coal"
"67707","Coal"
"61450","Coal"
"53075","Gold"
"59994","Chromite"
"64384","Silver"
"59543","Copper"
"39945","Copper"
"66675","Copper"
"58794","Gold"
"38619","Iron Ore"
"30296","Gold"
"61448","Gold"
"33842","Gold"
"58465","Silver"
"40556","Coal"
"64259","Copper"
"27810","Gold"
"27919","Gold"
"58795","Gold"
"54035","Gold"
"27861","Gold"
"28091","Copper"
"26593","Gold"
"30032","Gold"
"31526","Gold"
"58910","Potash"
"57591","Coal"
"57576","Coal"
"40693","Coal"
"49754","Coal"
"69291","Coal"
"35027","U3O8"
"28123","Gold"
"33754","Iron Ore"
"53069","U3O8"
"69948","Antimony"
"55685","Gold"
"59010","Copper"
"36009","Nickel"
"31591","Copper"
"69902","Vanadium"
"40377","Coal"
"63499","Gold"
"30304","Gold"
"38944","Coal"
"32445","Gold"
"58796","Gold"
"62746","Gold"
"60217","Coal"
"39538","Gold"
"63031","Gold"
"54197","Gold"
"76758","Nickel"
"37873","Phosphate"
"25246","Zinc"
"29556","Nickel"
"75661","Phosphate"
"65129","Gold"
"28506","Gold"
"69495","Coal"
"39509","Coal"
"49998","U3O8"
"61244","Zinc"
"31888","Iron Ore"
"40059","Coal"
"81176","Copper"
"68030","Gold"
"30528","Zinc"
"36004","Silver"
"25392","Gold"
"70486","Copper"
"40145","U3O8"
"55332","U3O8"
"40431","Gold"
"30036","Gold"
"41147","Copper"
"64222","Phosphate"
"59014","Nickel"
"41328","Potash"
"59880","Gold"
"28650","Copper"
"32404","Iron Ore"
"55032","Gold"
"52690","Ilmenite"
"52938","Gold"
"66101","Diamonds"
"58464","Diamonds"
"54430","Diamonds"
"25206","Copper"
"30299","Copper"
"30274","Gold"
"28740","Copper"
"33085","Copper"
"28622","Copper"
"29726","Copper"
"31194","Zinc"
"50219","Gold"
"26624","Gold"
"60095","Gold"
"54645","Gold"
"35053","U3O8"
"53667","Copper"
"55525","U3O8"
"30553","Zinc"
"32460","Silver"
"54788","Rutile"
"37463","Gold"
"33669","Iron Ore"
"57285","Gold"
"24503","Copper"
"76079","Copper"
"67499","Gold"
"56900","Gold"
"58797","Gold"
"60850","Gold"
"65772","Gold"
"68285","Iron Ore"
"84560","Nickel"
"68024","Tin"
"41565","Coal"
"66697","Gold"
"26242","Gold"
"68809","Coal"
"39770","Potash"
"27518","Gold"
"41093","Coal"
"26628","Gold"
"61086","Gold"
"67657","Gold"
"66294","Gold"
"69647","Coal"
"41722","Lanthanides"
"50198","Phosphate"
"32733","Iron Ore"
"69523","Coal"
"79855","Gold"
"38386","Coal"
"34779","Diamonds"
"77483","Diamonds"
"60069","Gold"
"31662","Copper"
"69591","Coal"
"67979","Vanadium"
"25813","Zinc"
"52671","Tin"
"60744","Lead"
"69498","Coal"
"69488","Coal"
"83805","Iron Ore"
"27535","Zinc"
"80080","Gold"
"26079","Gold"
"69092","Manganese"
"64376","Gold"
"28698","Copper"
"69094","Manganese"
"36134","Silver"
"30103","Gold"
"42069","Coal"
"56609","Zinc"
"26206","Zinc"
"60520","Gold"
"54366","Copper"
"66835","Silver"
"60984","Copper"
"57107","Silver"
"55782","Zinc"
"56088","Copper"
"34095","Silver"
"24880","Copper"
"30616","Silver"
"53905","Silver"
"76086","Copper"
"57241","Copper"
"40661","Gold"
"54201","Gold"
"26176","Copper"
"55261","Silver"
"24914","Zinc"
"24994","Zinc"
"60088","Gold"
"25581","Gold"
"79403","Silver"
"64719","Silver"
"33054","Gold"
"80606","Gold"
"33341","Gold"
"39462","Silver"
"24854","Copper"
"25013","Copper"
"59624","Lithium"
"68189","Gold"
"41300","Coal"
"49492","Gold"
"24982","Silver"
"24896","Gold"
"56565","Zinc"
"60963","Gold"
"25312","Silver"
"50755","Silver"
"56537","Silver"
"25484","Gold"
"80783","Silver"
"25269","Silver"
"25298","Zinc"
"61607","Silver"
"57786","Copper"
"36260","Silver"
"24744","Gold"
"56271","Silver"
"58021","Silver"
"66194","Silver"
"35682","Copper"
"39194","Silver"
"58441","Silver"
"63696","Copper"
"27393","Zinc"
"25587","Silver"
"60954","Silver"
"31708","Zinc"
"60419","Gold"
"51145","Silver"
"24834","Silver"
"25150","Silver"
"25303","Gold"
"57292","Silver"
"80853","Copper"
"55445","Silver"
"25057","Copper"
"36613","Silver"
"37600","Lithium"
"55413","Silver"
"25080","Silver"
"25827","Gold"
"37795","Silver"
"26871","Gold"
"30263","Silver"
"67959","Gold"
"25518","Silver"
"25433","Silver"
"78800","Silver"
"37834","Gold"
"52701","Zinc"
"25238","Copper"
"33011","Silver"
"25559","Gold"
"53670","Silver"
"54738","Gold"
"60411","Silver"
"26392","Gold"
"38481","Gold"
"34346","Nickel"
"78842","Nickel"
"34972","Silver"
"57416","Silver"
"25061","Silver"
"24728","Silver"
"40613","Coal"
"55286","Silver"
"63996","Copper"
"78960","Cobalt"
"81498","Iron Ore"
"35152","Silver"
"27773","Silver"
"25776","Zinc"
"24843","Silver"
"24902","Silver"
"41015","Iron Ore"
"35140","Diamonds"
"55283","Silver"
"57930","Silver"
"25716","Silver"
"25474","Silver"
"76714","Gold"
"41298","Coal"
"25411","Gold"
"65805","Gold"
"37222","Potash"
"63187","Lead"
"64787","Copper"
"69665","Coal"
"37053","Iron Ore"
"31825","Iron Ore"
"33675","Iron Ore"
"33900","Gold"
"27351","Gold"
"84311","Vanadium"
"69095","Ilmenite"
"55281","Gold"
"27072","Gold"
"55799","Gold"
"69377","Coal"
"32372","Diamonds"
"31743","Copper"
"53337","Gold"
"64095","Graphite"
"55064","Copper"
"27210","Gold"
"60305","Copper"
"59625","Lithium"
"29617","Copper"
"28402","Copper"
"34002","Zinc"
"40488","Coal"
"35232","U3O8"
"27303","Zinc"
"33743","Nickel"
"52292","Iron Ore"
"63394","Gold"
"28799","Zinc"
"35189","Iron Ore"
"66617","Copper"
"60892","Iron Ore"
"34364","Gold"
"57470","Gold"
"38014","Gold"
"65109","Gold"
"56834","Copper"
"25528","Gold"
"39881","Coal"
"67530","Gold"
"26572","Gold"
"79347","Tin"
"41809","Coal"
"63830","Gold"
"66591","Gold"
"35626","Iron Ore"
"77134","Potash"
"84751","Iron Ore"
"60825","Coal"
"40485","Coal"
"65189","Gold"
"29724","Gold"
"55456","Gold"
"37275","Potash"
"52635","Gold"
"69096","Iron Ore"
"29674","Gold"
"56207","U3O8"
"58181","Copper"
"30186","Gold"
"58798","Gold"
"64402","Gold"
"67286","Gold"
"37489","Gold"
"38382","Lithium"
"34543","Gold"
"69097","Iron Ore"
"70217","Coal"
"41752","Lithium"
"26924","Nickel"
"26970","Gold"
"30938","Gold"
"36909","Gold"
"66698","Gold"
"26343","Gold"
"33885","Gold"
"40212","Iron Ore"
"31835","Iron Ore"
"24939","Gold"
"33878","Gold"
"40072","Gold"
"30719","Gold"
"55008","Tungsten"
"69597","Coal"
"56122","Gold"
"40609","Coal"
"68212","Copper"
"55898","Gold"
"59256","Iron Ore"
"40347","Iron Ore"
"38779","Copper"
"70094","Iron Ore"
"76221","Coal"
"70093","Iron Ore"
"70095","Iron Ore"
"76214","Iron Ore"
"50585","U3O8"
"66878","Graphite"
"61803","U3O8"
"53700","Copper"
"55084","Gold"
"61504","Copper"
"68964","Coal"
"24583","Gold"
"25522","Silver"
"39555","Gold"
"41567","Coal"
"64677","Gold"
"82074","Iron Ore"
"82128","Iron Ore"
"36156","Gold"
"64921","Gold"
"59642","Gold"
"57174","Gold"
"65833","Gold"
"34487","Diamonds"
"27387","Gold"
"60602","Bauxite"
"63694","Bauxite"
"60271","Gold"
"39709","Coal"
"54631","Gold"
"31344","Diamonds"
"32007","Diamonds"
"32817","Diamonds"
"69433","Iron Ore"
"75508","Copper"
"33478","Diamonds"
"35156","Copper"
"39871","U3O8"
"53697","Gold"
"67171","Silver"
"36990","Nickel"
"33852","Nickel"
"41315","Coal"
"51898","Nickel"
"28190","Gold"
"34116","Gold"
"55828","Gold"
"29665","Zinc"
"30022","Gold"
"28296","Copper"
"53110","Copper"
"60787","Nickel"
"54851","Gold"
"34603","U3O8"
"31065","Zinc"
"79404","Cobalt"
"34828","U3O8"
"59660","Chromite"
"27943","Gold"
"60417","Gold"
"82562","Gold"
"26035","Silver"
"41135","Coal"
"59022","U3O8"
"61963","Gold"
"68104","Tin"
"51543","Coal"
"67752","Gold"
"63736","Coal"
"32546","Copper"
"55179","Gold"
"66744","Gold"
"56060","Coal"
"79250","Gold"
"53359","Gold"
"53880","Gold"
"54028","Gold"
"65273","Gold"
"49614","Coal"
"54457","Gold"
"79615","Cobalt"
"68148","Tungsten"
"31659","Diamonds"
"28783","Gold"
"29299","Gold"
"69252","Coal"
"69197","Coal"
"62042","U3O8"
"25577","Gold"
"55130","Gold"
"79410","Gold"
"53936","Gold"
"25945","Gold"
"36000","Nickel"
"66494","Gold"
"37997","Gold"
"30926","Gold"
"26688","Gold"
"50281","Tin"
"49882","U3O8"
"51056","U3O8"
"57148","U3O8"
"83301","Vanadium"
"24441","Gold"
"25111","Gold"
"80187","Copper"
"51545","Coal"
"55504","Gold"
"41589","Gold"
"41866","Lithium"
"27634","Nickel"
"31846","Diamonds"
"41220","Coal"
"78683","Coal"
"62737","Coal"
"25703","Copper"
"83762","Gold"
"27579","Gold"
"61023","Gold"
"33509","Diamonds"
"25007","Gold"
"67607","Gold"
"66950","U3O8"
"66982","U3O8"
"25222","Gold"
"36642","U3O8"
"34137","Diamonds"
"62103","Copper"
"57314","Nickel"
"27486","Nickel"
"77573","Molybdenum"
"78820","Cobalt"
"26314","Gold"
"51547","Coal"
"53617","Gold"
"28135","Gold"
"68943","Coal"
"30107","U3O8"
"27148","Zinc"
"33877","Diamonds"
"53339","Nickel"
"41446","Coal"
"57084","Bauxite"
"35608","Diamonds"
"76216","Gold"
"63607","Gold"
"33296","Platinum"
"66552","Lithium"
"69098","Phosphate"
"33456","Diamonds"
"69301","Coal"
"28978","Gold"
"33775","Copper"
"27516","Nickel"
"24947","Copper"
"39483","Iron Ore"
"38975","Coal"
"30125","Zinc"
"30162","Nickel"
"37859","Iron Ore"
"26663","Gold"
"56863","Platinum"
"61490","Platinum"
"68807","Coal"
"31139","Diamonds"
"31702","Diamonds"
"26398","Gold"
"56354","Copper"
"56127","U3O8"
"67008","Iron Ore"
"67010","Iron Ore"
"40765","Iron Ore"
"40958","Vanadium"
"38328","Gold"
"68291","Coal"
"69155","Coal"
"74830","Iron Ore"
"74831","Iron Ore"
"25998","Gold"
"61628","Lanthanides"
"35554","Gold"
"24456","Nickel"
"84199","Gold"
"67870","Copper"
"27279","Gold"
"53775","Gold"
"28370","Zinc"
"30692","Gold"
"26151","Gold"
"36005","Copper"
"25986","Gold"
"66355","Gold"
"33802","Gold"
"25946","Gold"
"35883","Nickel"
"56617","Nickel"
"32131","Diamonds"
"34587","Gold"
"26921","Gold"
"56164","Copper"
"54036","Gold"
"24858","Gold"
"25322","Gold"
"30226","Gold"
"55884","Silver"
"78517","Gold"
"40441","Coal"
"68649","Coal"
"31765","Diamonds"
"35315","Iron Ore"
"53640","Gold"
"42068","Coal"
"42083","Tin"
"35430","Gold"
"63441","Manganese"
"35944","Diamonds"
"66117","Copper"
"62132","Copper"
"25389","Gold"
"63892","Phosphate"
"70557","Gold"
"68098","Gold"
"79976","Gold"
"70289","Coal"
"70231","Coal"
"59852","Coal"
"30665","Copper"
"60187","Copper"
"32505","Gold"
"33476","Gold"
"28414","Gold"
"50083","Gold"
"67006","Silver"
"63611","Gold"
"60572","Coal"
"67703","Phosphate"
"67312","Coal"
"32267","Iron Ore"
"39832","Copper"
"62249","Gold"
"56440","Gold"
"58450","Gold"
"56429","Gold"
"56018","Copper"
"28168","Gold"
"62285","Gold"
"56969","Silver"
"53668","Gold"
"41345","Coal"
"53417","Gold"
"31722","Copper"
"50170","Copper"
"36369","Gold"
"26892","Gold"
"67776","Nickel"
"60244","Gold"
"34136","Gold"
"37995","Potash"
"41533","Potash"
"31382","Gold"
"29241","Gold"
"33545","Gold"
"41962","Coal"
"69302","Coal"
"53820","Gold"
"65962","Zinc"
"68164","Iron Ore"
"36413","Nickel"
"68697","Coal"
"35943","Iron Ore"
"36947","Gold"
"59039","Copper"
"35863","Gold"
"63873","Antimony"
"36275","Gold"
"29209","Gold"
"62158","Gold"
"33032","Diamonds"
"35098","U3O8"
"59470","Gold"
"34316","Copper"
"50841","Copper"
"57172","Zinc"
"62486","Copper"
"66179","Copper"
"53320","Diamonds"
"35042","U3O8"
"70829","Bauxite"
"60726","Nickel"
"29802","Copper"
"57585","Copper"
"34769","Copper"
"51549","Coal"
"53834","Diamonds"
"40068","Coal"
"39124","Coal"
"39129","Coal"
"39130","Coal"
"55615","Diamonds"
"27290","Copper"
"37668","Gold"
"39444","Coal"
"56512","U3O8"
"50671","Coal"
"66342","Gold"
"28890","Gold"
"32845","Diamonds"
"40342","Coal"
"33980","Gold"
"36775","Copper"
"36776","Iron Ore"
"41073","Coal"
"69774","Coal"
"38781","Lanthanides"
"38861","Coal"
"59816","Coal"
"69873","Coal"
"54401","Gold"
"54987","Gold"
"57049","Gold"
"53591","Gold"
"39168","Coal"
"38320","Lithium"
"39101","Iron Ore"
"36510","Gold"
"59258","Iron Ore"
"38297","Gold"
"64998","Gold"
"52510","Gold"
"64808","Lanthanides"
"33439","Copper"
"36752","Gold"
"66940","Copper"
"31244","Gold"
"66055","Gold"
"55771","Gold"
"62618","Copper"
"25756","Lead"
"79695","Lithium"
"69365","Coal"
"27363","Nickel"
"28945","Gold"
"42077","Coal"
"59652","Gold"
"30761","Molybdenum"
"31337","Gold"
"69312","Coal"
"41996","Coal"
"37202","Iron Ore"
"31223","Copper"
"31734","Nickel"
"40074","Gold"
"65477","Gold"
"25760","Zinc"
"34165","Gold"
"68460","Coal"
"41759","Gold"
"30187","Gold"
"27687","Gold"
"26616","Gold"
"58959","Iron Ore"
"35520","Nickel"
"54961","Gold"
"34513","Diamonds"
"38428","Coal"
"29194","Copper"
"57914","Platinum"
"66473","Copper"
"66284","Silver"
"63077","Gold"
"67112","Gold"
"78325","Gold"
"66373","Phosphate"
"38167","Coal"
"60181","Gold"
"34147","Diamonds"
"65341","Coal"
"30827","Gold"
"25163","Gold"
"41363","Coal"
"63697","Bauxite"
"53489","Gold"
"50782","U3O8"
"40486","Coal"
"30700","Copper"
"36081","Zinc"
"59877","Gold"
"60416","Lithium"
"40344","Coal"
"49528","Coal"
"63396","Gold"
"66766","Gold"
"25904","Gold"
"53250","Coal"
"63091","Gold"
"65846","Gold"
"41397","Coal"
"31052","Gold"
"60768","Gold"
"41484","Coal"
"54904","U3O8"
"36313","Gold"
"50920","Coal"
"54576","Gold"
"60603","Gold"
"68593","Coal"
"28097","Tin"
"60304","Iron Ore"
"26847","Gold"
"37534","Nickel"
"55590","U3O8"
"56199","Tin"
"52950","Gold"
"38413","Coal"
"67659","Gold"
"40303","Coal"
"39190","Coal"
"54288","Gold"
"68461","Coal"
"30853","Lead"
"27768","Gold"
"35465","U3O8"
"37340","Phosphate"
"53860","Silver"
"39121","Coal"
"35143","Gold"
"40298","Coal"
"54044","Copper"
"33742","Gold"
"67714","Gold"
"67077","Lanthanides"
"41458","Coal"
"77125","Gold"
"52589","Potash"
"51203","Coal"
"40126","Gold"
"64637","Silver"
"34634","U3O8"
"52807","Gold"
"70184","Coal"
"66594","Bauxite"
"26366","Gold"
"41066","Coal"
"31758","Nickel"
"55082","Gold"
"67560","Gold"
"56719","Gold"
"30305","Gold"
"32182","Platinum"
"33706","Zinc"
"55808","Gold"
"81680","Cobalt"
"56218","Gold"
"52786","Gold"
"55573","Gold"
"57896","Nickel"
"24785","Gold"
"30944","Gold"
"27829","Lead"
"26417","Gold"
"79519","Gold"
"24653","Zinc"
"79259","Gold"
"35906","Tin"
"36561","U3O8"
"68567","Iron Ore"
"57268","Gold"
"25127","Gold"
"67651","Phosphate"
"25286","Gold"
"38947","Coal"
"67119","U3O8"
"28430","Gold"
"57006","Nickel"
"61258","Coal"
"66159","Tungsten"
"38390","Coal"
"55783","Gold"
"70126","Phosphate"
"70766","Gold"
"51749","Coal"
"26850","Gold"
"67267","Gold"
"60774","Gold"
"37644","Nickel"
"33616","Diamonds"
"55960","Gold"
"54057","Gold"
"67981","Gold"
"68011","Iron Ore"
"57141","U3O8"
"31711","Zinc"
"39693","Iron Ore"
"51751","Coal"
"33262","Gold"
"32165","Nickel"
"55943","Gold"
"38164","Coal"
"55616","Gold"
"67479","Ilmenite"
"53923","Diamonds"
"63693","Copper"
"80232","Bauxite"
"64323","Copper"
"63756","Ilmenite"
"56921","Manganese"
"66974","Gold"
"32326","Gold"
"32842","Diamonds"
"33230","Diamonds"
"32890","Iron Ore"
"35642","Iron Ore"
"70039","Iron Ore"
"34679","Iron Ore"
"56699","Coal"
"54402","Copper"
"55814","Gold"
"60649","Gold"
"37555","Potash"
"57191","Coal"
"25604","Gold"
"26367","Gold"
"26440","Gold"
"70405","Gold"
"70673","Gold"
"41897","Gold"
"31857","Iron Ore"
"67399","Gold"
"34548","Gold"
"34892","U3O8"
"69727","Coal"
"57142","Gold"
"53117","Gold"
"36634","U3O8"
"32211","Zinc"
"67697","U3O8"
"65181","Gold"
"42048","Coal"
"55694","U3O8"
"54448","Copper"
"55460","Coal"
"31989","Diamonds"
"33553","Nickel"
"53116","Gold"
"56927","U3O8"
"66859","Phosphate"
"65549","Coal"
"40706","Coal"
"28867","Copper"
"28455","Gold"
"63822","U3O8"
"36610","Gold"
"67197","Gold"
"35573","Copper"
"60402","Coal"
"53659","Zinc"
"27418","Gold"
"69253","Coal"
"29236","Gold"
"35440","Gold"
"35952","Gold"
"63119","Antimony"
"67645","Gold"
"70339","Nickel"
"29348","Copper"
"52917","Gold"
"55404","Molybdenum"
"57514","Copper"
"56792","Gold"
"36588","Gold"
"64488","Gold"
"24565","Gold"
"28467","Gold"
"57230","Gold"
"57695","Potash"
"26305","Silver"
"52604","Gold"
"33167","Gold"
"41116","Gold"
"54226","Diamonds"
"67547","Copper"
"40403","Copper"
"41599","Coal"
"80572","Vanadium"
"66555","Gold"
"60047","Coal"
"63827","Gold"
"24631","Gold"
"24562","Gold"
"24938","Gold"
"66560","Copper"
"27082","Gold"
"56101","Coal"
"76888","Gold"
"68864","Coal"
"65752","Antimony"
"51044","Gold"
"57343","Vanadium"
"55244","Gold"
"30025","Copper"
"79640","Copper"
"50700","Copper"
"55885","Gold"
"78852","Lithium"
"56961","Gold"
"39536","Iron Ore"
"27856","Gold"
"34401","Molybdenum"
"53398","Gold"
"54878","Gold"
"32626","Diamonds"
"57211","Gold"
"54847","Copper"
"25948","Gold"
"34951","U3O8"
"52995","Gold"
"61235","Coal"
"34821","U3O8"
"40362","Nickel"
"33436","Molybdenum"
"36529","Iron Ore"
"56784","Copper"
"32015","Copper"
"62953","Coal"
"39833","Copper"
"58229","U3O8"
"33418","Platinum"
"82703","Copper"
"35004","Iron Ore"
"64009","Gold"
"57005","Gold"
"79614","Lithium"
"59965","Gold"
"65957","Lanthanides"
"37292","Gold"
"25540","Gold"
"56494","Molybdenum"
"32221","Gold"
"56296","Gold"
"67484","Copper"
"25593","Silver"
"25565","Silver"
"36154","Copper"
"38499","Coal"
"40015","Coal"
"41143","Coal"
"27494","Gold"
"33100","Gold"
"54214","Gold"
"80164","Gold"
"40863","Coal"
"32803","Gold"
"56389","Gold"
"40217","Coal"
"37519","U3O8"
"39793","Coal"
"30824","Copper"
"77370","Graphite"
"51114","Coal"
"56311","Tungsten"
"75514","U3O8"
"36074","Gold"
"36252","Diamonds"
"50763","Copper"
"41574","Coal"
"27534","Gold"
"39150","Coal"
"49558","Coal"
"39122","Coal"
"60509","Coal"
"41523","Coal"
"55669","Coal"
"70344","Ilmenite"
"38409","Gold"
"55764","Coal"
"63323","Gold"
"27375","Gold"
"80154","Gold"
"66756","Gold"
"25112","Gold"
"53897","Platinum"
"63863","Molybdenum"
"77502","Gold"
"68790","Coal"
"31749","Platinum"
"55048","Chromite"
"25949","Gold"
"31469","Zinc"
"42086","Coal"
"60382","Coal"
"59259","Iron Ore"
"67739","Platinum"
"25950","Gold"
"54170","Gold"
"56335","Gold"
"77459","Gold"
"30598","Gold"
"36904","Copper"
"50265","Gold"
"66778","Copper"
"57351","Copper"
"41668","Coal"
"58517","Diamonds"
"39943","Molybdenum"
"36663","Lead"
"58369","Copper"
"36330","Copper"
"39352","Iron Ore"
"67269","Graphite"
"67602","Graphite"
"67715","Graphite"
"53513","Ilmenite"
"41669","Coal"
"66327","Copper"
"69517","Coal"
"29903","Gold"
"66274","Gold"
"70765","Gold"
"54759","Bauxite"
"26635","Copper"
"36938","Gold"
"53297","Gold"
"80473","Gold"
"56096","Gold"
"26695","Gold"
"35730","Diamonds"
"39911","Iron Ore"
"25002","Silver"
"28635","Gold"
"61275","Gold"
"70624","Gold"
"80061","Chromite"
"53908","Gold"
"26580","Gold"
"25625","Gold"
"25805","Gold"
"25010","Lead"
"67699","Gold"
"60577","Copper"
"24620","Silver"
"27851","Copper"
"38651","Gold"
"62949","Coal"
"53699","Gold"
"67916","Gold"
"36183","Nickel"
"54832","Iron Ore"
"54765","Gold"
"57961","Potash"
"84054","Nickel"
"25346","Gold"
"27179","Nickel"
"63037","Manganese"
"27309","Gold"
"30207","Gold"
"80626","Cobalt"
"37234","Gold"
"65458","Copper"
"58067","Copper"
"26379","Gold"
"41316","Coal"
"69254","Coal"
"69985","Coal"
"38066","Gold"
"60567","Iron Ore"
"66477","Gold"
"60517","Silver"
"61990","Lead"
"77377","Coal"
"53767","Gold"
"57356","Silver"
"55030","Silver"
"26147","Gold"
"54018","Copper"
"68721","Coal"
"52599","Coal"
"81705","Tungsten"
"53821","Gold"
"56543","U3O8"
"59418","Manganese"
"79858","Gold"
"34761","U3O8"
"58938","Tin"
"56473","Coal"
"56809","Gold"
"49828","Coal"
"31346","Diamonds"
"36596","Gold"
"50155","Copper"
"55511","Copper"
"58237","Coal"
"79934","Diamonds"
"54301","Gold"
"33435","Gold"
"25802","Gold"
"40867","U3O8"
"64326","Gold"
"25049","Lead"
"38296","Copper"
"32392","Gold"
"58171","Copper"
"70721","Gold"
"79334","Zinc"
"55327","Copper"
"59494","Platinum"
"25775","Copper"
"78981","Gold"
"31258","Zinc"
"32797","Diamonds"
"52043","Coal"
"55809","Gold"
"68646","Coal"
"52045","Coal"
"32009","Diamonds"
"31416","Diamonds"
"36923","Gold"
"36925","Gold"
"25211","Molybdenum"
"58364","Copper"
"79606","Copper"
"54047","Gold"
"69153","Coal"
"68720","Coal"
"24464","Silver"
"35923","Gold"
"62210","U3O8"
"26988","Gold"
"67314","Coal"
"36240","Copper"
"27407","Gold"
"67094","Gold"
"35002","Gold"
"40632","Coal"
"61601","Silver"
"31870","Platinum"
"31877","Zinc"
"70386","Gold"
"57337","Copper"
"37116","Lanthanides"
"37146","Iron Ore"
"64450","Iron Ore"
"30629","Gold"
"34042","Gold"
"52955","Gold"
"75449","Diamonds"
"59537","Copper"
"66343","U3O8"
"41606","Coal"
"51144","Silver"
"53980","Gold"
"34390","Diamonds"
"68155","Nickel"
"55608","Nickel"
"40959","Copper"
"53545","Gold"
"56201","Nickel"
"58051","Platinum"
"57225","Chromite"
"63708","Gold"
"54558","Gold"
"35214","U3O8"
"30121","Gold"
"25360","Zinc"
"39420","Coal"
"32300","Nickel"
"33385","Nickel"
"69204","Coal"
"69971","Coal"
"41508","Lanthanides"
"67441","Gold"
"40491","Coal"
"29196","Copper"
"64167","Gold"
"39396","Coal"
"64459","Platinum"
"24709","Gold"
"25781","Zinc"
"58909","Copper"
"24731","Zinc"
"68958","Coal"
"66796","Chromite"
"29635","Gold"
"66962","U3O8"
"70601","U3O8"
"63056","U3O8"
