fid,country_name,country_isoa3,hcluster_id
33961,Poland,POL,00000000000000013860
33962,Poland,POL,00000000000000013860
33963,Poland,POL,00000000000000013862
33964,Poland,POL,00000000000000013862
33965,Germany,DEU,00000000000000009170
33966,Poland,POL,00000000000000013872
33967,Poland,POL,00000000000000013852
33968,Poland,POL,00000000000000013857
33969,Poland,POL,00000000000000013857
33970,Poland,POL,00000000000000013864
33971,Poland,POL,00000000000000013861
33972,Portugal,PRT,00000000000000013927
33973,Portugal,PRT,00000000000000013927
33974,Portugal,PRT,00000000000000013915
33975,Portugal,PRT,00000000000000013915
33976,Poland,POL,00000000000000013852
33977,Poland,POL,00000000000000013852
33978,Poland,POL,00000000000000013852
33979,Poland,POL,00000000000000013852
33980,Poland,POL,00000000000000013852
33981,Poland,POL,00000000000000013852
33982,Poland,POL,00000000000000013852
33983,Poland,POL,00000000000000013852
33984,Poland,POL,00000000000000013852
33985,Poland,POL,00000000000000013852
33986,Poland,POL,00000000000000013852
33987,Poland,POL,00000000000000013852
33988,Poland,POL,00000000000000013852
33989,United States,USA,00000000000000016679
33990,Poland,POL,00000000000000013863
33991,Poland,POL,00000000000000013863
33992,Poland,POL,00000000000000013859
33993,Poland,POL,00000000000000013859
33994,Poland,POL,00000000000000013859
33995,Poland,POL,00000000000000013859
33996,Portugal,PRT,00000000000000013908
33997,Portugal,PRT,00000000000000013908
33998,Portugal,PRT,00000000000000013908
33999,Portugal,PRT,00000000000000013908
34000,Indonesia,IDN,00000000000000010393
34001,Indonesia,IDN,00000000000000010393
34002,Indonesia,IDN,00000000000000010393
34003,Portugal,PRT,00000000000000013917
34004,Portugal,PRT,00000000000000013923
34005,Portugal,PRT,00000000000000013923
34006,Portugal,PRT,00000000000000013923
34007,Portugal,PRT,00000000000000013923
34008,Portugal,PRT,00000000000000013923
34009,Portugal,PRT,00000000000000013923
34010,Portugal,PRT,00000000000000013923
34011,Portugal,PRT,00000000000000013923
34012,Kazakhstan,KAZ,00000000000000010839
34013,Kazakhstan,KAZ,00000000000000010839
34014,Portugal,PRT,00000000000000013904
34015,Portugal,PRT,00000000000000013896
34016,Portugal,PRT,00000000000000013896
34017,Portugal,PRT,00000000000000013896
34018,Portugal,PRT,00000000000000013896
34019,Portugal,PRT,00000000000000013896
34020,Portugal,PRT,00000000000000013896
34021,Portugal,PRT,00000000000000013910
34022,Portugal,PRT,00000000000000013910
34023,Portugal,PRT,00000000000000013930
34024,Portugal,PRT,00000000000000013896
34025,Portugal,PRT,00000000000000013896
34026,Portugal,PRT,00000000000000013896
34027,Portugal,PRT,00000000000000013896
34028,Portugal,PRT,00000000000000013896
34029,Portugal,PRT,00000000000000013896
34030,Portugal,PRT,00000000000000013896
34031,Portugal,PRT,00000000000000013896
34032,Portugal,PRT,00000000000000013896
34033,Portugal,PRT,00000000000000013896
34034,Portugal,PRT,00000000000000013896
34035,Portugal,PRT,00000000000000013896
34036,Portugal,PRT,00000000000000013896
34037,Portugal,PRT,00000000000000013896
34038,Portugal,PRT,00000000000000013896
34039,Portugal,PRT,00000000000000013896
34040,Portugal,PRT,00000000000000013896
34041,Portugal,PRT,00000000000000013896
34042,Portugal,PRT,00000000000000013896
34043,Portugal,PRT,00000000000000013896
34044,Portugal,PRT,00000000000000013896
34045,Portugal,PRT,00000000000000013896
34046,Portugal,PRT,00000000000000013896
34047,Portugal,PRT,00000000000000013896
34048,Portugal,PRT,00000000000000013896
34049,United States,USA,00000000000000016056
34050,United States,USA,00000000000000016056
34051,Portugal,PRT,00000000000000013921
34052,Portugal,PRT,00000000000000013921
34053,Portugal,PRT,00000000000000013921
34054,Portugal,PRT,00000000000000013921
34055,Portugal,PRT,00000000000000013921
34056,Portugal,PRT,00000000000000013921
34057,Portugal,PRT,00000000000000013921
34058,Portugal,PRT,00000000000000013925
34059,Congo,COG,00000000000000008928
34060,Congo,COG,00000000000000008928
34061,Congo,COG,00000000000000008928
34062,Congo,COG,00000000000000008928
34063,Congo,COG,00000000000000008928
34064,Indonesia,IDN,00000000000000010313
34065,Indonesia,IDN,00000000000000010313
34066,Indonesia,IDN,00000000000000010313
34067,Indonesia,IDN,00000000000000010313
34068,Indonesia,IDN,00000000000000010313
34069,Indonesia,IDN,00000000000000010313
34070,Indonesia,IDN,00000000000000010313
34071,Indonesia,IDN,00000000000000010313
34072,Indonesia,IDN,00000000000000010313
34073,United Republic of Tanzania,TZA,00000000000000015564
34074,United Republic of Tanzania,TZA,00000000000000015564
34075,United Republic of Tanzania,TZA,00000000000000015564
34076,Congo,COG,00000000000000008935
34077,Congo,COG,00000000000000008935
34078,Congo,COG,00000000000000008935
34079,Congo,COG,00000000000000008935
34080,Congo,COG,00000000000000008935
34081,Congo,COG,00000000000000008922
34082,Congo,COG,00000000000000008922
34083,Congo,COG,00000000000000008922
34084,Congo,COG,00000000000000008922
34085,Congo,COG,00000000000000008922
34086,Congo,COG,00000000000000008922
34087,Congo,COG,00000000000000008922
34088,Congo,COG,00000000000000008915
34089,United States,USA,00000000000000016283
34090,Congo,COG,00000000000000008920
34091,Congo,COG,00000000000000008920
34092,Congo,COG,00000000000000008920
34093,Congo,COG,00000000000000008920
34094,Romania,ROU,00000000000000013965
34095,Romania,ROU,00000000000000013965
34096,Romania,ROU,00000000000000013965
34097,Serbia,SRB,00000000000000015032
34098,Romania,ROU,00000000000000013969
34099,Russian Federation,RUS,00000000000000014092
34100,Russian Federation,RUS,00000000000000014092
34101,Romania,ROU,00000000000000013958
34102,Romania,ROU,00000000000000013958
34103,Romania,ROU,00000000000000013958
34104,Romania,ROU,00000000000000013958
34105,Romania,ROU,00000000000000013958
34106,Romania,ROU,00000000000000013958
34107,Romania,ROU,00000000000000013958
34108,Romania,ROU,00000000000000013958
34109,Romania,ROU,00000000000000013958
34110,United Republic of Tanzania,TZA,00000000000000015520
34111,Romania,ROU,00000000000000013951
34112,Romania,ROU,00000000000000013954
34113,Romania,ROU,00000000000000013971
34114,Romania,ROU,00000000000000013971
34115,Russian Federation,RUS,00000000000000014013
34116,Russian Federation,RUS,00000000000000014161
34117,Romania,ROU,00000000000000013950
34118,Romania,ROU,00000000000000013950
34119,Romania,ROU,00000000000000013950
34120,Romania,ROU,00000000000000013950
34121,Russian Federation,RUS,00000000000000014066
34122,Russian Federation,RUS,00000000000000014066
34123,Russian Federation,RUS,00000000000000014066
34124,Russian Federation,RUS,00000000000000014066
34125,Russian Federation,RUS,00000000000000014066
34126,Russian Federation,RUS,00000000000000014066
34127,Russian Federation,RUS,00000000000000014066
34128,Russian Federation,RUS,00000000000000014066
34129,Russian Federation,RUS,00000000000000014066
34130,Russian Federation,RUS,00000000000000013990
34131,Russian Federation,RUS,00000000000000013990
34132,Russian Federation,RUS,00000000000000013990
34133,Russian Federation,RUS,00000000000000013990
34134,Russian Federation,RUS,00000000000000014032
34135,Russian Federation,RUS,00000000000000013972
34136,Russian Federation,RUS,00000000000000013972
34137,Russian Federation,RUS,00000000000000013972
34138,Russian Federation,RUS,00000000000000013972
34139,Russian Federation,RUS,00000000000000013972
34140,Russian Federation,RUS,00000000000000014106
34141,Russian Federation,RUS,00000000000000014106
34142,Russian Federation,RUS,00000000000000014106
34143,Russian Federation,RUS,00000000000000014106
34144,Russian Federation,RUS,00000000000000014106
34145,Russian Federation,RUS,00000000000000014723
34146,Russian Federation,RUS,00000000000000014723
34147,Russian Federation,RUS,00000000000000014723
34148,Russian Federation,RUS,00000000000000014106
34149,Russian Federation,RUS,00000000000000014106
34150,Russian Federation,RUS,00000000000000014106
34151,Russian Federation,RUS,00000000000000014106
34152,Russian Federation,RUS,00000000000000014115
34153,Russian Federation,RUS,00000000000000014115
34154,Russian Federation,RUS,00000000000000014115
34155,Russian Federation,RUS,00000000000000014119
34156,Russian Federation,RUS,00000000000000013994
34157,Russian Federation,RUS,00000000000000013994
34158,Russian Federation,RUS,00000000000000013994
34159,Russian Federation,RUS,00000000000000013994
34160,Russian Federation,RUS,00000000000000013994
34161,Russian Federation,RUS,00000000000000013994
34162,Russian Federation,RUS,00000000000000013994
34163,Russian Federation,RUS,00000000000000013994
34164,Russian Federation,RUS,00000000000000013994
34165,Russian Federation,RUS,00000000000000013994
34166,Russian Federation,RUS,00000000000000013990
34167,Russian Federation,RUS,00000000000000013990
34168,Russian Federation,RUS,00000000000000013990
34169,Russian Federation,RUS,00000000000000013990
34170,Russian Federation,RUS,00000000000000013990
34171,Russian Federation,RUS,00000000000000014234
34172,Russian Federation,RUS,00000000000000014285
34173,Russian Federation,RUS,00000000000000014285
34174,Russian Federation,RUS,00000000000000014285
34175,Russian Federation,RUS,00000000000000014285
34176,Russian Federation,RUS,00000000000000014285
34177,Russian Federation,RUS,00000000000000014285
34178,Russian Federation,RUS,00000000000000014285
34179,Russian Federation,RUS,00000000000000014285
34180,Russian Federation,RUS,00000000000000013990
34181,Russian Federation,RUS,00000000000000014516
34182,Russian Federation,RUS,00000000000000014516
34183,Russian Federation,RUS,00000000000000014516
34184,Russian Federation,RUS,00000000000000014516
34185,Russian Federation,RUS,00000000000000013972
34186,Russian Federation,RUS,00000000000000014171
34187,Russian Federation,RUS,00000000000000014171
34188,Russian Federation,RUS,00000000000000014022
34189,Russian Federation,RUS,00000000000000013972
34190,Russian Federation,RUS,00000000000000013972
34191,Russian Federation,RUS,00000000000000013972
34192,Russian Federation,RUS,00000000000000013972
34193,Russian Federation,RUS,00000000000000013972
34194,United Republic of Tanzania,TZA,00000000000000015493
34195,United Republic of Tanzania,TZA,00000000000000015493
34196,United Republic of Tanzania,TZA,00000000000000015493
34197,Russian Federation,RUS,00000000000000014505
34198,Russian Federation,RUS,00000000000000013972
34199,Russian Federation,RUS,00000000000000013972
34200,Russian Federation,RUS,00000000000000013972
34201,Russian Federation,RUS,00000000000000014086
34202,Russian Federation,RUS,00000000000000014109
34203,Indonesia,IDN,00000000000000010379
34204,Indonesia,IDN,00000000000000010080
34205,Indonesia,IDN,00000000000000010080
34206,Indonesia,IDN,00000000000000010080
34207,Indonesia,IDN,00000000000000010080
34208,Indonesia,IDN,00000000000000010080
34209,Indonesia,IDN,00000000000000010080
34210,Indonesia,IDN,00000000000000010080
34211,Indonesia,IDN,00000000000000010080
34212,Indonesia,IDN,00000000000000010080
34213,Indonesia,IDN,00000000000000010080
34214,Indonesia,IDN,00000000000000010080
34215,Indonesia,IDN,00000000000000010080
34216,Indonesia,IDN,00000000000000010080
34217,Indonesia,IDN,00000000000000010080
34218,Russian Federation,RUS,00000000000000014351
34219,Russian Federation,RUS,00000000000000014351
34220,Russian Federation,RUS,00000000000000014351
34221,Russian Federation,RUS,00000000000000014351
34222,Indonesia,IDN,00000000000000010300
34223,Indonesia,IDN,00000000000000010300
34224,Indonesia,IDN,00000000000000010300
34225,Indonesia,IDN,00000000000000010300
34226,Indonesia,IDN,00000000000000010300
34227,Indonesia,IDN,00000000000000010090
34228,Kazakhstan,KAZ,00000000000000011071
34229,Kazakhstan,KAZ,00000000000000011071
34230,Indonesia,IDN,00000000000000010083
34231,Indonesia,IDN,00000000000000010096
34232,Indonesia,IDN,00000000000000010096
34233,Indonesia,IDN,00000000000000010096
34234,Indonesia,IDN,00000000000000010096
34235,Indonesia,IDN,00000000000000010096
34236,Indonesia,IDN,00000000000000010111
34237,Indonesia,IDN,00000000000000010115
34238,Indonesia,IDN,00000000000000010115
34239,Indonesia,IDN,00000000000000010115
34240,Indonesia,IDN,00000000000000010115
34241,Indonesia,IDN,00000000000000010115
34242,Indonesia,IDN,00000000000000010115
34243,Indonesia,IDN,00000000000000010144
34244,Indonesia,IDN,00000000000000010148
34245,Indonesia,IDN,00000000000000010148
34246,Indonesia,IDN,00000000000000010148
34247,Indonesia,IDN,00000000000000010148
34248,Indonesia,IDN,00000000000000010148
34249,Indonesia,IDN,00000000000000010148
34250,Indonesia,IDN,00000000000000010186
34251,Indonesia,IDN,00000000000000010170
34252,Indonesia,IDN,00000000000000010170
34253,Indonesia,IDN,00000000000000010170
34254,Indonesia,IDN,00000000000000010170
34255,Russian Federation,RUS,00000000000000014641
34256,Indonesia,IDN,00000000000000010128
34257,Indonesia,IDN,00000000000000010128
34258,Indonesia,IDN,00000000000000010128
34259,Indonesia,IDN,00000000000000010128
34260,Indonesia,IDN,00000000000000010128
34261,Indonesia,IDN,00000000000000010128
34262,Indonesia,IDN,00000000000000010128
34263,Indonesia,IDN,00000000000000010128
34264,Indonesia,IDN,00000000000000010128
34265,Indonesia,IDN,00000000000000010128
34266,Indonesia,IDN,00000000000000010150
34267,Indonesia,IDN,00000000000000010150
34268,Indonesia,IDN,00000000000000010150
34269,Indonesia,IDN,00000000000000010150
34270,Senegal,SEN,00000000000000014901
34271,Senegal,SEN,00000000000000014901
34272,Senegal,SEN,00000000000000014901
34273,Indonesia,IDN,00000000000000010188
34274,Indonesia,IDN,00000000000000010188
34275,Indonesia,IDN,00000000000000010195
34276,Indonesia,IDN,00000000000000010215
34277,Indonesia,IDN,00000000000000010215
34278,Indonesia,IDN,00000000000000010215
34279,Indonesia,IDN,00000000000000010215
34280,Indonesia,IDN,00000000000000010215
34281,Russian Federation,RUS,00000000000000014056
34282,Russian Federation,RUS,00000000000000014056
34283,Indonesia,IDN,00000000000000010239
34284,Indonesia,IDN,00000000000000010239
34285,Indonesia,IDN,00000000000000010239
34286,Indonesia,IDN,00000000000000010143
34287,Russian Federation,RUS,00000000000000014644
34288,Russian Federation,RUS,00000000000000014644
34289,Russian Federation,RUS,00000000000000014644
34290,Russian Federation,RUS,00000000000000014644
34291,Russian Federation,RUS,00000000000000014644
34292,Russian Federation,RUS,00000000000000014303
34293,Russian Federation,RUS,00000000000000014303
34294,Indonesia,IDN,00000000000000010423
34295,Indonesia,IDN,00000000000000010423
34296,Indonesia,IDN,00000000000000010424
34297,Indonesia,IDN,00000000000000010424
34298,Indonesia,IDN,00000000000000010424
34299,Indonesia,IDN,00000000000000010424
34300,Indonesia,IDN,00000000000000010424
34301,Indonesia,IDN,00000000000000010424
34302,Indonesia,IDN,00000000000000010080
34303,Indonesia,IDN,00000000000000010080
34304,Russian Federation,RUS,00000000000000014512
34305,Russian Federation,RUS,00000000000000014512
34306,Russian Federation,RUS,00000000000000014512
34307,Russian Federation,RUS,00000000000000014724
34308,Russian Federation,RUS,00000000000000014094
34309,Russian Federation,RUS,00000000000000014094
34310,Indonesia,IDN,00000000000000010188
34311,Indonesia,IDN,00000000000000010188
34312,Indonesia,IDN,00000000000000010188
34313,Indonesia,IDN,00000000000000010188
34314,Indonesia,IDN,00000000000000010080
34315,Indonesia,IDN,00000000000000010128
34316,Indonesia,IDN,00000000000000010341
34317,Indonesia,IDN,00000000000000010341
34318,Indonesia,IDN,00000000000000010341
34319,Russian Federation,RUS,00000000000000014080
34320,Russian Federation,RUS,00000000000000014080
34321,Russian Federation,RUS,00000000000000014080
34322,Russian Federation,RUS,00000000000000014099
34323,Indonesia,IDN,00000000000000010267
34324,Indonesia,IDN,00000000000000010267
34325,Indonesia,IDN,00000000000000010267
34326,Indonesia,IDN,00000000000000010267
34327,Indonesia,IDN,00000000000000010267
34328,Indonesia,IDN,00000000000000010267
34329,Indonesia,IDN,00000000000000010267
34330,Indonesia,IDN,00000000000000010267
34331,Indonesia,IDN,00000000000000010267
34332,Indonesia,IDN,00000000000000010267
34333,Indonesia,IDN,00000000000000010339
34334,Indonesia,IDN,00000000000000010339
34335,Indonesia,IDN,00000000000000010339
34336,Indonesia,IDN,00000000000000010389
34337,Indonesia,IDN,00000000000000010389
34338,Russian Federation,RUS,00000000000000014260
34339,Russian Federation,RUS,00000000000000014260
34340,Russian Federation,RUS,00000000000000014260
34341,Russian Federation,RUS,00000000000000014260
34342,Russian Federation,RUS,00000000000000014260
34343,Russian Federation,RUS,00000000000000014260
34344,Russian Federation,RUS,00000000000000014260
34345,Russian Federation,RUS,00000000000000014260
34346,Russian Federation,RUS,00000000000000014260
34347,Russian Federation,RUS,00000000000000014260
34348,Russian Federation,RUS,00000000000000014260
34349,United Republic of Tanzania,TZA,00000000000000015672
34350,United Republic of Tanzania,TZA,00000000000000015672
34351,United Republic of Tanzania,TZA,00000000000000015554
34352,Russian Federation,RUS,00000000000000014590
34353,Russian Federation,RUS,00000000000000014590
34354,Russian Federation,RUS,00000000000000014597
34355,Russian Federation,RUS,00000000000000014597
34356,Russian Federation,RUS,00000000000000014597
34357,Russian Federation,RUS,00000000000000014597
34358,Russian Federation,RUS,00000000000000014725
34359,Senegal,SEN,00000000000000014903
34360,Mali,MLI,00000000000000012196
34361,Russian Federation,RUS,00000000000000014404
34362,Russian Federation,RUS,00000000000000014404
34363,Russian Federation,RUS,00000000000000014404
34364,Russian Federation,RUS,00000000000000014404
34365,Russian Federation,RUS,00000000000000014404
34366,Russian Federation,RUS,00000000000000014404
34367,Russian Federation,RUS,00000000000000014404
34368,Russian Federation,RUS,00000000000000014726
34369,Russian Federation,RUS,00000000000000014212
34370,Russian Federation,RUS,00000000000000014212
34371,Russian Federation,RUS,00000000000000014059
34372,Russian Federation,RUS,00000000000000014507
34373,Russian Federation,RUS,00000000000000014507
34374,Russian Federation,RUS,00000000000000014507
34375,Russian Federation,RUS,00000000000000014507
34376,Russian Federation,RUS,00000000000000014507
34377,Russian Federation,RUS,00000000000000014452
34378,Russian Federation,RUS,00000000000000014452
34379,Russian Federation,RUS,00000000000000014010
34380,Russian Federation,RUS,00000000000000014727
34381,United Republic of Tanzania,TZA,00000000000000015661
34382,Russian Federation,RUS,00000000000000014067
34383,Russian Federation,RUS,00000000000000014067
34384,Russian Federation,RUS,00000000000000014067
34385,Russian Federation,RUS,00000000000000014120
34386,Russian Federation,RUS,00000000000000014120
34387,Russian Federation,RUS,00000000000000014120
34388,Russian Federation,RUS,00000000000000014005
34389,Russian Federation,RUS,00000000000000014005
34390,Russian Federation,RUS,00000000000000014005
34391,Russian Federation,RUS,00000000000000014005
34392,Russian Federation,RUS,00000000000000014363
34393,Russian Federation,RUS,00000000000000014589
34394,Russian Federation,RUS,00000000000000014589
34395,Russian Federation,RUS,00000000000000014589
34396,Russian Federation,RUS,00000000000000014589
34397,Russian Federation,RUS,00000000000000014589
34398,Russian Federation,RUS,00000000000000014589
34399,Russian Federation,RUS,00000000000000014589
34400,Russian Federation,RUS,00000000000000014589
34401,United States,USA,00000000000000017191
34402,Russian Federation,RUS,00000000000000014112
34403,Russian Federation,RUS,00000000000000014112
34404,Russian Federation,RUS,00000000000000014112
34405,Spain,ESP,00000000000000009436
34406,Spain,ESP,00000000000000009436
34407,Spain,ESP,00000000000000009436
34408,Russian Federation,RUS,00000000000000014114
34409,Russian Federation,RUS,00000000000000014049
34410,Russian Federation,RUS,00000000000000014137
34411,Russian Federation,RUS,00000000000000014137
34412,Russian Federation,RUS,00000000000000014137
34413,Russian Federation,RUS,00000000000000014728
34414,Russian Federation,RUS,00000000000000014728
34415,Russian Federation,RUS,00000000000000014728
34416,Russian Federation,RUS,00000000000000014728
34417,Senegal,SEN,00000000000000014908
34418,Senegal,SEN,00000000000000014908
34419,Russian Federation,RUS,00000000000000014062
34420,Russian Federation,RUS,00000000000000014062
34421,Russian Federation,RUS,00000000000000014062
34422,Russian Federation,RUS,00000000000000014062
34423,Russian Federation,RUS,00000000000000014062
34424,Russian Federation,RUS,00000000000000014062
34425,Russian Federation,RUS,00000000000000014205
34426,Russian Federation,RUS,00000000000000014096
34427,Russian Federation,RUS,00000000000000014096
34428,Russian Federation,RUS,00000000000000014287
34429,Russian Federation,RUS,00000000000000014220
34430,Russian Federation,RUS,00000000000000014220
34431,Russian Federation,RUS,00000000000000014220
34432,Saudi Arabia,SAU,00000000000000014882
34433,Saudi Arabia,SAU,00000000000000014856
34434,Russian Federation,RUS,00000000000000014293
34435,Russian Federation,RUS,00000000000000014293
34436,Russian Federation,RUS,00000000000000014293
34437,Russian Federation,RUS,00000000000000014293
34438,Russian Federation,RUS,00000000000000014293
34439,Russian Federation,RUS,00000000000000014293
34440,Russian Federation,RUS,00000000000000014014
34441,Russian Federation,RUS,00000000000000014014
34442,Russian Federation,RUS,00000000000000014014
34443,Russian Federation,RUS,00000000000000014096
34444,Russian Federation,RUS,00000000000000014096
34445,Russian Federation,RUS,00000000000000014485
34446,Russian Federation,RUS,00000000000000014485
34447,Russian Federation,RUS,00000000000000014485
34448,Indonesia,IDN,00000000000000010216
34449,Indonesia,IDN,00000000000000010216
34450,Indonesia,IDN,00000000000000010216
34451,Indonesia,IDN,00000000000000010216
34452,Indonesia,IDN,00000000000000010216
34453,Indonesia,IDN,00000000000000010216
34454,Indonesia,IDN,00000000000000010216
34455,Indonesia,IDN,00000000000000010216
34456,Indonesia,IDN,00000000000000010216
34457,Indonesia,IDN,00000000000000010216
34458,Russian Federation,RUS,00000000000000014510
34459,Russian Federation,RUS,00000000000000014510
34460,Russian Federation,RUS,00000000000000014510
34461,Russian Federation,RUS,00000000000000014510
34462,Russian Federation,RUS,00000000000000014510
34463,Russian Federation,RUS,00000000000000014510
34464,Russian Federation,RUS,00000000000000014510
34465,Russian Federation,RUS,00000000000000014510
34466,Russian Federation,RUS,00000000000000014510
34467,Russian Federation,RUS,00000000000000014510
34468,Russian Federation,RUS,00000000000000014510
34469,Russian Federation,RUS,00000000000000014510
34470,Russian Federation,RUS,00000000000000014510
34471,Russian Federation,RUS,00000000000000014510
34472,Russian Federation,RUS,00000000000000014510
34473,Russian Federation,RUS,00000000000000014510
34474,Russian Federation,RUS,00000000000000014510
34475,Russian Federation,RUS,00000000000000014510
34476,Russian Federation,RUS,00000000000000014510
34477,Russian Federation,RUS,00000000000000014510
34478,Russian Federation,RUS,00000000000000014510
34479,Russian Federation,RUS,00000000000000014729
34480,Russian Federation,RUS,00000000000000014729
34481,Russian Federation,RUS,00000000000000014510
34482,Russian Federation,RUS,00000000000000014510
34483,Russian Federation,RUS,00000000000000014510
34484,Russian Federation,RUS,00000000000000014510
34485,Russian Federation,RUS,00000000000000014510
34486,Russian Federation,RUS,00000000000000014510
34487,Russian Federation,RUS,00000000000000014510
34488,Russian Federation,RUS,00000000000000014510
34489,Russian Federation,RUS,00000000000000014510
34490,Russian Federation,RUS,00000000000000014510
34491,Russian Federation,RUS,00000000000000014510
34492,Russian Federation,RUS,00000000000000014510
34493,Russian Federation,RUS,00000000000000014510
34494,Russian Federation,RUS,00000000000000014510
34495,Russian Federation,RUS,00000000000000014730
34496,Russian Federation,RUS,00000000000000014731
34497,Russian Federation,RUS,00000000000000014732
34498,Russian Federation,RUS,00000000000000014732
34499,Russian Federation,RUS,00000000000000014732
34500,Russian Federation,RUS,00000000000000014732
34501,Indonesia,IDN,00000000000000010106
34502,Indonesia,IDN,00000000000000010295
34503,Indonesia,IDN,00000000000000010295
34504,Indonesia,IDN,00000000000000010295
34505,Indonesia,IDN,00000000000000010295
34506,Russian Federation,RUS,00000000000000014299
34507,Russian Federation,RUS,00000000000000014299
34508,Russian Federation,RUS,00000000000000014299
34509,Russian Federation,RUS,00000000000000014299
34510,Russian Federation,RUS,00000000000000014299
34511,Russian Federation,RUS,00000000000000014733
34512,Russian Federation,RUS,00000000000000014542
34513,Russian Federation,RUS,00000000000000014542
34514,Russian Federation,RUS,00000000000000014542
34515,Russian Federation,RUS,00000000000000014542
34516,Russian Federation,RUS,00000000000000014594
34517,Russian Federation,RUS,00000000000000014594
34518,Russian Federation,RUS,00000000000000014621
34519,Russian Federation,RUS,00000000000000014611
34520,Russian Federation,RUS,00000000000000014611
34521,Russian Federation,RUS,00000000000000014631
34522,Russian Federation,RUS,00000000000000014631
34523,Russian Federation,RUS,00000000000000014631
34524,Russian Federation,RUS,00000000000000014510
34525,Russian Federation,RUS,00000000000000014510
34526,Russian Federation,RUS,00000000000000014510
34527,Russian Federation,RUS,00000000000000014324
34528,Russian Federation,RUS,00000000000000013998
34529,Russian Federation,RUS,00000000000000013998
34530,Russian Federation,RUS,00000000000000013998
34531,Russian Federation,RUS,00000000000000013998
34532,Russian Federation,RUS,00000000000000013998
34533,Russian Federation,RUS,00000000000000014165
34534,Saudi Arabia,SAU,00000000000000014862
34535,Saudi Arabia,SAU,00000000000000014862
34536,Russian Federation,RUS,00000000000000014018
34537,Russian Federation,RUS,00000000000000014018
34538,Russian Federation,RUS,00000000000000014018
34539,Russian Federation,RUS,00000000000000014018
34540,Russian Federation,RUS,00000000000000014021
34541,Russian Federation,RUS,00000000000000014127
34542,Russian Federation,RUS,00000000000000014127
34543,Russian Federation,RUS,00000000000000014127
34544,Russian Federation,RUS,00000000000000014127
34545,Russian Federation,RUS,00000000000000014127
34546,Russian Federation,RUS,00000000000000014215
34547,Russian Federation,RUS,00000000000000014215
34548,Russian Federation,RUS,00000000000000013988
34549,Russian Federation,RUS,00000000000000013988
34550,Russian Federation,RUS,00000000000000014255
34551,Russian Federation,RUS,00000000000000014255
34552,Russian Federation,RUS,00000000000000014372
34553,Russian Federation,RUS,00000000000000014372
34554,Russian Federation,RUS,00000000000000014372
34555,Russian Federation,RUS,00000000000000014372
34556,Russian Federation,RUS,00000000000000014372
34557,Russian Federation,RUS,00000000000000014422
34558,Russian Federation,RUS,00000000000000014358
34559,Russian Federation,RUS,00000000000000014334
34560,Russian Federation,RUS,00000000000000014507
34561,Russian Federation,RUS,00000000000000014507
34562,Russian Federation,RUS,00000000000000014507
34563,Russian Federation,RUS,00000000000000014507
34564,Russian Federation,RUS,00000000000000014507
34565,Russian Federation,RUS,00000000000000014507
34566,Russian Federation,RUS,00000000000000014579
34567,Russian Federation,RUS,00000000000000014579
34568,Russian Federation,RUS,00000000000000014579
34569,Russian Federation,RUS,00000000000000014579
34570,Russian Federation,RUS,00000000000000014579
34571,Russian Federation,RUS,00000000000000014603
34572,Russian Federation,RUS,00000000000000014603
34573,Russian Federation,RUS,00000000000000014084
34574,Russian Federation,RUS,00000000000000014084
34575,Russian Federation,RUS,00000000000000014084
34576,Russian Federation,RUS,00000000000000014084
34577,Russian Federation,RUS,00000000000000014084
34578,Russian Federation,RUS,00000000000000014084
34579,Russian Federation,RUS,00000000000000014084
34580,Russian Federation,RUS,00000000000000014084
34581,Indonesia,IDN,00000000000000010125
34582,Indonesia,IDN,00000000000000010125
34583,Spain,ESP,00000000000000009398
34584,Spain,ESP,00000000000000009409
34585,Russian Federation,RUS,00000000000000014283
34586,Russian Federation,RUS,00000000000000014283
34587,Russian Federation,RUS,00000000000000014283
34588,Russian Federation,RUS,00000000000000014256
34589,Russian Federation,RUS,00000000000000014388
34590,Russian Federation,RUS,00000000000000014388
34591,Russian Federation,RUS,00000000000000014388
34592,Russian Federation,RUS,00000000000000014403
34593,Russian Federation,RUS,00000000000000014403
34594,Russian Federation,RUS,00000000000000014403
34595,Russian Federation,RUS,00000000000000014457
34596,Saudi Arabia,SAU,00000000000000014864
34597,Saudi Arabia,SAU,00000000000000014864
34598,Saudi Arabia,SAU,00000000000000014883
34599,Russian Federation,RUS,00000000000000014655
34600,Russian Federation,RUS,00000000000000014655
34601,Russian Federation,RUS,00000000000000014655
34602,Russian Federation,RUS,00000000000000014655
34603,United Republic of Tanzania,TZA,00000000000000015613
34604,Russian Federation,RUS,00000000000000014506
34605,Russian Federation,RUS,00000000000000014506
34606,Russian Federation,RUS,00000000000000014253
34607,Russian Federation,RUS,00000000000000014253
34608,Russian Federation,RUS,00000000000000014734
34609,Russian Federation,RUS,00000000000000014525
34610,Russian Federation,RUS,00000000000000014699
34611,Russian Federation,RUS,00000000000000014699
34612,Russian Federation,RUS,00000000000000014158
34613,Russian Federation,RUS,00000000000000014329
34614,Russian Federation,RUS,00000000000000014179
34615,Russian Federation,RUS,00000000000000014179
34616,Russian Federation,RUS,00000000000000014260
34617,Russian Federation,RUS,00000000000000014260
34618,Russian Federation,RUS,00000000000000014260
