"unid","hcluster_id","year","commodity","def_weight"
"5922_2012",5922,2012,"Copper",0.000886567783280264
"5922_2012",5922,2012,"Gold",0.000627905250056184
"5922_2012",5922,2012,"Lead/Zinc/Silver",0.000478830374317311
"5922_2012",5922,2012,"Nickel",0.00117975567437749
"5951_2002",5951,2002,"Copper",0.0593708073410255
"5951_2002",5951,2002,"Gold",3.81400839356226e-07
"5951_2002",5951,2002,"Lead/Zinc/Silver",1.63497216700385e-05
"5951_2002",5951,2002,"Nickel",0.109114903460197
"5951_2004",5951,2004,"Copper",0.00525256373559325
"5951_2004",5951,2004,"Gold",3.37427147658649e-08
"5951_2004",5951,2004,"Lead/Zinc/Silver",1.44646769982098e-06
"5951_2004",5951,2004,"Nickel",0.00965344772281296
"5951_2008",5951,2008,"Copper",0.00309212885544484
"5951_2008",5951,2008,"Gold",1.98639801896266e-08
"5951_2008",5951,2008,"Lead/Zinc/Silver",8.51520274333273e-07
"5951_2008",5951,2008,"Nickel",0.00568288282843023
"5951_2013",5951,2013,"Copper",0.000787908678061783
"5951_2013",5951,2013,"Gold",5.06156214825742e-09
"5951_2013",5951,2013,"Lead/Zinc/Silver",2.16976796588322e-07
"5951_2013",5951,2013,"Nickel",0.00144806148328651
"5951_2016",5951,2016,"Copper",0.000196981228653074
"5951_2016",5951,2016,"Gold",1.26541661315407e-09
"5951_2016",5951,2016,"Lead/Zinc/Silver",5.42453169653048e-08
"5951_2016",5951,2016,"Nickel",0.000362022830925848
"5955_2010",5955,2010,"Gold",0.00159518238447818
"5955_2010",5955,2010,"Lead/Zinc/Silver",0.00146412128050344
"5955_2015",5955,2015,"Gold",0.00903461196960637
"5955_2015",5955,2015,"Lead/Zinc/Silver",0.00829232304374953
"5955_2016",5955,2016,"Gold",0.000905946111018575
"5955_2016",5955,2016,"Lead/Zinc/Silver",0.000831513056461895
"5955_2017",5955,2017,"Gold",0.00332176283803885
"5955_2017",5955,2017,"Lead/Zinc/Silver",0.00304884488901193
"5955_2018",5955,2018,"Gold",0.0042372416556265
"5955_2018",5955,2018,"Lead/Zinc/Silver",0.00388910743937771
"5998_2001",5998,2001,"Iron Ore",0.00126468331459564
"5998_2001",5998,2001,"Nickel",0.0013548199813028
"5998_2013",5998,2013,"Iron Ore",0.00867317392806571
"5998_2013",5998,2013,"Nickel",0.00929132946046258
"5998_2014",5998,2014,"Iron Ore",0.0105227609444342
"5998_2014",5998,2014,"Nickel",0.0112727404730175
"5998_2019",5998,2019,"Iron Ore",0.105809783449481
"5998_2019",5998,2019,"Nickel",0.113351071513515
"6019_2018",6019,2018,"Copper",0.0044400601476416
"6019_2018",6019,2018,"Gold",2.85231537677349e-08
"6019_2018",6019,2018,"Lead/Zinc/Silver",1.22271787875803e-06
"6019_2018",6019,2018,"Nickel",0.00816018437452857
"6035_2001",6035,2001,"Copper",0.00329069108523765
"6035_2001",6035,2001,"Gold",0.00158527668009689
"6035_2001",6035,2001,"Lead/Zinc/Silver",0.00319345667314202
"6035_2002",6035,2002,"Copper",0.00101250493276307
"6035_2002",6035,2002,"Gold",0.000487770020587161
"6035_2002",6035,2002,"Lead/Zinc/Silver",0.000982587107196639
"6035_2003",6035,2003,"Copper",0.004544747076613
"6035_2003",6035,2003,"Gold",0.00218941291384474
"6035_2003",6035,2003,"Lead/Zinc/Silver",0.00441045740958826
"6035_2004",6035,2004,"Copper",0.00122099079501276
"6035_2004",6035,2004,"Gold",0.000588207213563742
"6035_2004",6035,2004,"Lead/Zinc/Silver",0.00118491256127644
"6035_2005",6035,2005,"Copper",0.00405011112707326
"6035_2005",6035,2005,"Gold",0.00195112411199985
"6035_2005",6035,2005,"Lead/Zinc/Silver",0.00393043712420814
"6035_2006",6035,2006,"Copper",0.00278461521329207
"6035_2006",6035,2006,"Gold",0.00134147674343492
"6035_2006",6035,2006,"Lead/Zinc/Silver",0.00270233449590973
"6035_2007",6035,2007,"Copper",0.00075944229348123
"6035_2007",6035,2007,"Gold",0.000365858151540269
"6035_2007",6035,2007,"Lead/Zinc/Silver",0.000737002045212871
"6035_2009",6035,2009,"Copper",0.00151889075967848
"6035_2009",6035,2009,"Gold",0.000731719276760686
"6035_2009",6035,2009,"Lead/Zinc/Silver",0.00147401008074834
"6035_2010",6035,2010,"Copper",0.00155462146014402
"6035_2010",6035,2010,"Gold",0.000748932392408538
"6035_2010",6035,2010,"Lead/Zinc/Silver",0.00150868499883761
"6035_2012",6035,2012,"Copper",0.000253142909479998
"6035_2012",6035,2012,"Gold",0.000121950538879445
"6035_2012",6035,2012,"Lead/Zinc/Silver",0.000245662960331964
"6035_2013",6035,2013,"Copper",0.0028945273345914
"6035_2013",6035,2013,"Gold",0.00139442644860095
"6035_2013",6035,2013,"Lead/Zinc/Silver",0.00280899889804616
"6035_2014",6035,2014,"Copper",0.00010721663286717
"6035_2014",6035,2014,"Gold",5.1651164876985e-05
"6035_2014",6035,2014,"Lead/Zinc/Silver",0.000104048560874488
"6037_2017",6037,2017,"Gold",0.000284043959552042
"6037_2017",6037,2017,"Lead/Zinc/Silver",0.000260706744147406
"6042_2013",6042,2013,"Copper",0.00847486279353286
"6042_2013",6042,2013,"Gold",0.00408272973840634
"6042_2013",6042,2013,"Lead/Zinc/Silver",0.0082244447871095
"6042_2014",6042,2014,"Copper",0.000770816095205566
"6042_2014",6042,2014,"Gold",0.000371337432995317
"6042_2014",6042,2014,"Lead/Zinc/Silver",0.000748039770138957
"6046_2009",6046,2009,"Copper",0.0540469343494373
"6046_2009",6046,2009,"Gold",0.0260368847866808
"6046_2009",6046,2009,"Lead/Zinc/Silver",0.0524499379280429
"6068_2018",6068,2018,"Copper",0.00674308449948553
"6068_2018",6068,2018,"Gold",0.00477574105291052
"6068_2018",6068,2018,"Lead/Zinc/Silver",0.00364190278040051
"6068_2018",6068,2018,"Nickel",0.00897302197429403
"6068_2019",6068,2019,"Copper",0.00723639728511338
"6068_2019",6068,2019,"Gold",0.00512512628194455
"6068_2019",6068,2019,"Lead/Zinc/Silver",0.00390833829751768
"6068_2019",6068,2019,"Nickel",0.00962947325648939
"6076_2001",6076,2001,"Copper",0.0988164460901144
"6076_2001",6076,2001,"Gold",0.0436165123508081
"6076_2001",6076,2001,"Lead/Zinc/Silver",0.0433288207657165
"6076_2002",6076,2002,"Copper",0.122326039994004
"6076_2002",6076,2002,"Gold",0.0539933932592389
"6076_2002",6076,2002,"Lead/Zinc/Silver",0.0536372564648458
"6076_2003",6076,2003,"Copper",0.146063573013774
"6076_2003",6076,2003,"Gold",0.0644708840322864
"6076_2003",6076,2003,"Lead/Zinc/Silver",0.0640456384126842
"6076_2004",6076,2004,"Copper",0.297529384940437
"6076_2004",6076,2004,"Gold",0.131326257990988
"6076_2004",6076,2004,"Lead/Zinc/Silver",0.130460038816431
"6076_2005",6076,2005,"Copper",0.125310274516643
"6076_2005",6076,2005,"Gold",0.0553106021557791
"6076_2005",6076,2005,"Lead/Zinc/Silver",0.054945777140001
"6076_2006",6076,2006,"Copper",0.133565442561666
"6076_2006",6076,2006,"Gold",0.0589543441971129
"6076_2006",6076,2006,"Lead/Zinc/Silver",0.0585654853036349
"6076_2007",6076,2007,"Copper",0.101647774483626
"6076_2007",6076,2007,"Gold",0.0448662301329287
"6076_2007",6076,2007,"Lead/Zinc/Silver",0.0445702954933085
"6076_2008",6076,2008,"Copper",0.0935966069630287
"6076_2008",6076,2008,"Gold",0.0413125317204164
"6076_2008",6076,2008,"Lead/Zinc/Silver",0.0410400370367699
"6076_2009",6076,2009,"Copper",0.0423261754975915
"6076_2009",6076,2009,"Gold",0.0186823168551278
"6076_2009",6076,2009,"Lead/Zinc/Silver",0.0185590895483224
"6076_2010",6076,2010,"Copper",0.0639718770957541
"6076_2010",6076,2010,"Gold",0.0282364958248632
"6076_2010",6076,2010,"Lead/Zinc/Silver",0.0280502497954707
"6076_2011",6076,2011,"Copper",0.109948508626967
"6076_2011",6076,2011,"Gold",0.0485300845580682
"6076_2011",6076,2011,"Lead/Zinc/Silver",0.0482099833808157
"6076_2012",6076,2012,"Copper",0.12376766757474
"6076_2012",6076,2012,"Gold",0.054629712107653
"6076_2012",6076,2012,"Lead/Zinc/Silver",0.0542693781968868
"6076_2013",6076,2013,"Copper",0.0688662948115633
"6076_2013",6076,2013,"Gold",0.0303968389579984
"6076_2013",6076,2013,"Lead/Zinc/Silver",0.0301963434504423
"6076_2014",6076,2014,"Copper",0.0260261099372404
"6076_2014",6076,2014,"Gold",0.0114876439139082
"6076_2014",6076,2014,"Lead/Zinc/Silver",0.0114118721864491
"6076_2015",6076,2015,"Copper",0.120686296779599
"6076_2015",6076,2015,"Gold",0.0532696283092422
"6076_2015",6076,2015,"Lead/Zinc/Silver",0.052918265419833
"6076_2016",6076,2016,"Copper",0.155129295573336
"6076_2016",6076,2016,"Gold",0.0684723960845165
"6076_2016",6076,2016,"Lead/Zinc/Silver",0.0680207567602592
"6076_2017",6076,2017,"Copper",0.00122363639137362
"6076_2017",6076,2017,"Gold",0.000540099891151466
"6076_2017",6076,2017,"Lead/Zinc/Silver",0.000536537428556029
"6076_2019",6076,2019,"Copper",0.00150832833393236
"6076_2019",6076,2019,"Gold",0.000665759840685222
"6076_2019",6076,2019,"Lead/Zinc/Silver",0.000661368533505121
"6109_2001",6109,2001,"Copper",0.0456233729721405
"6109_2001",6109,2001,"Gold",0.0236926804183314
"6109_2001",6109,2001,"Nickel",0.059085299129682
"6109_2002",6109,2002,"Copper",0.160124806185879
"6109_2002",6109,2002,"Gold",0.0831544362650682
"6109_2002",6109,2002,"Nickel",0.207372262400509
"6109_2003",6109,2003,"Copper",0.0187252657660278
"6109_2003",6109,2003,"Gold",0.00972422047387268
"6109_2003",6109,2003,"Nickel",0.0242504632383088
"6109_2004",6109,2004,"Copper",0.0295058150165745
"6109_2004",6109,2004,"Gold",0.0153226690647573
"6109_2004",6109,2004,"Nickel",0.0382119907571045
"6109_2005",6109,2005,"Copper",0.133540153604211
"6109_2005",6109,2005,"Gold",0.0693487564869758
"6109_2005",6109,2005,"Nickel",0.172943371073125
"6109_2006",6109,2006,"Copper",0.0464240765594691
"6109_2006",6109,2006,"Gold",0.0241084939141019
"6109_2006",6109,2006,"Nickel",0.060122263472507
"6109_2007",6109,2007,"Copper",0.12870452876747
"6109_2007",6109,2007,"Gold",0.0668375674534556
"6109_2007",6109,2007,"Nickel",0.166680915639761
"6109_2008",6109,2008,"Copper",0.019514938137915
"6109_2008",6109,2008,"Gold",0.0101343053475565
"6109_2008",6109,2008,"Nickel",0.0252731414242442
"6109_2009",6109,2009,"Copper",0.062987060249945
"6109_2009",6109,2009,"Gold",0.0327098193705102
"6109_2009",6109,2009,"Nickel",0.0815724277650377
"6109_2010",6109,2010,"Copper",0.090387949718033
"6109_2010",6109,2010,"Gold",0.046939379244171
"6109_2010",6109,2010,"Nickel",0.117058400089573
"6109_2011",6109,2011,"Copper",0.0575130447205323
"6109_2011",6109,2011,"Gold",0.0298671075740248
"6109_2011",6109,2011,"Nickel",0.0744832139711918
"6109_2012",6109,2012,"Copper",0.10388461217993
"6109_2012",6109,2012,"Gold",0.0539483329797723
"6109_2012",6109,2012,"Nickel",0.134537474670501
"6109_2013",6109,2013,"Copper",0.142199153228138
"6109_2013",6109,2013,"Gold",0.0738454628343439
"6109_2013",6109,2013,"Nickel",0.184157350873697
"6109_2014",6109,2014,"Copper",0.00781002166902892
"6109_2014",6109,2014,"Gold",0.00405582348279113
"6109_2014",6109,2014,"Nickel",0.0101144969444863
"6109_2015",6109,2015,"Copper",0.0140221269603441
"6109_2015",6109,2015,"Gold",0.0072818327803069
"6109_2015",6109,2015,"Nickel",0.018159586017286
"6109_2016",6109,2016,"Copper",0.0492197338179795
"6109_2016",6109,2016,"Gold",0.0255603070894566
"6109_2016",6109,2016,"Nickel",0.0637428253604679
"6109_2017",6109,2017,"Copper",0.0587115824065335
"6109_2017",6109,2017,"Gold",0.0304895203531302
"6109_2017",6109,2017,"Nickel",0.0760353999031443
"6109_2018",6109,2018,"Copper",0.0911975708483021
"6109_2018",6109,2018,"Gold",0.047359823710456
"6109_2018",6109,2018,"Nickel",0.118106913242971
"6109_2019",6109,2019,"Copper",0.0474698779522402
"6109_2019",6109,2019,"Gold",0.0246515891866742
"6109_2019",6109,2019,"Nickel",0.0614766457572156
"6125_2011",6125,2011,"Gold",0.000196949940520527
"6125_2011",6125,2011,"Lead/Zinc/Silver",0.000295392309335445
"6125_2011",6125,2011,"Nickel",0.000584462193503408
"6164_2008",6164,2008,"Copper",0.00506273421697912
"6164_2008",6164,2008,"Lead/Zinc/Silver",0.0426702025367165
"6190_2005",6190,2005,"Copper",0.000635712242813364
"6190_2005",6190,2005,"Gold",4.08384513967194e-09
"6190_2005",6190,2005,"Lead/Zinc/Silver",1.75064458405172e-07
"6190_2005",6190,2005,"Nickel",0.00116834658495731
"6190_2010",6190,2010,"Copper",0.196424797127817
"6190_2010",6190,2010,"Gold",1.26184207104689e-06
"6190_2010",6190,2010,"Lead/Zinc/Silver",5.409208508294e-05
"6190_2010",6190,2010,"Nickel",0.36100019076177
"6190_2011",6190,2011,"Copper",0.165879028306088
"6190_2011",6190,2011,"Gold",1.0656146254528e-06
"6190_2011",6190,2011,"Lead/Zinc/Silver",4.56802941574103e-05
"6190_2011",6190,2011,"Nickel",0.304861513095561
"6274_2010",6274,2010,"Gold",0.000228439569641887
"6274_2010",6274,2010,"Lead/Zinc/Silver",0.000209670842955769
"6274_2012",6274,2012,"Gold",0.000685291753187496
"6274_2012",6274,2012,"Lead/Zinc/Silver",0.000628987787828123
"6354_2001",6354,2001,"Copper",0.0161363930481566
"6354_2001",6354,2001,"Gold",0.00777363992471895
"6354_2001",6354,2001,"Lead/Zinc/Silver",0.0156595896501043
"6354_2002",6354,2002,"Copper",0.00447061392756043
"6354_2002",6354,2002,"Gold",0.00215369957905546
"6354_2002",6354,2002,"Lead/Zinc/Silver",0.00433851477097202
"6354_2003",6354,2003,"Copper",0.0957342093428507
"6354_2003",6354,2003,"Gold",0.0461195553236727
"6354_2003",6354,2003,"Lead/Zinc/Silver",0.0929054237407466
"6354_2004",6354,2004,"Copper",0.00813442263645861
"6354_2004",6354,2004,"Gold",0.0039187241152716
"6354_2004",6354,2004,"Lead/Zinc/Silver",0.00789406406669139
"6354_2005",6354,2005,"Copper",0.00746981070506419
"6354_2005",6354,2005,"Gold",0.00359855009441615
"6354_2005",6354,2005,"Lead/Zinc/Silver",0.00724909030513636
"6354_2006",6354,2006,"Copper",0.00181280009243104
"6354_2006",6354,2006,"Gold",0.000873308869708398
"6354_2006",6354,2006,"Lead/Zinc/Silver",0.00175923488479876
"6354_2007",6354,2007,"Copper",0.00223644235150943
"6354_2007",6354,2007,"Gold",0.00107739675782204
"6354_2007",6354,2007,"Lead/Zinc/Silver",0.00217035922440876
"6354_2009",6354,2009,"Copper",0.00345010615267268
"6354_2009",6354,2009,"Gold",0.00166207422271476
"6354_2009",6354,2009,"Lead/Zinc/Silver",0.00334816129223664
"6354_2010",6354,2010,"Copper",0.0383490901307366
"6354_2010",6354,2010,"Gold",0.0184745139280674
"6354_2010",6354,2010,"Lead/Zinc/Silver",0.0372159387237289
"6354_2011",6354,2011,"Copper",0.00918035698755157
"6354_2011",6354,2011,"Gold",0.00442259861845371
"6354_2011",6354,2011,"Lead/Zinc/Silver",0.00890909280887582
"6354_2012",6354,2012,"Copper",0.162792761150921
"6354_2012",6354,2012,"Gold",0.0784247324517545
"6354_2012",6354,2012,"Lead/Zinc/Silver",0.157982507616353
"6354_2013",6354,2013,"Copper",0.00142292771289032
"6354_2013",6354,2013,"Gold",0.000685489479953939
"6354_2013",6354,2013,"Lead/Zinc/Silver",0.00138088258132566
"6354_2014",6354,2014,"Copper",0.00836588228163805
"6354_2014",6354,2014,"Gold",0.00403022883217819
"6354_2014",6354,2014,"Lead/Zinc/Silver",0.00811868446687945
"6354_2015",6354,2015,"Copper",0.00040633305708856
"6354_2015",6354,2015,"Gold",0.000195749252381875
"6354_2015",6354,2015,"Lead/Zinc/Silver",0.000394326595558862
"6354_2016",6354,2016,"Copper",0.124674189020659
"6354_2016",6354,2016,"Gold",0.0600612696071919
"6354_2016",6354,2016,"Lead/Zinc/Silver",0.120990275472132
"6354_2017",6354,2017,"Copper",0.196184270630903
"6354_2017",6354,2017,"Gold",0.0945109526166675
"6354_2017",6354,2017,"Lead/Zinc/Silver",0.190387353897277
"6354_2018",6354,2018,"Copper",0.00649603759663392
"6354_2018",6354,2018,"Gold",0.00312943896835964
"6354_2018",6354,2018,"Lead/Zinc/Silver",0.00630409056171064
"6354_2019",6354,2019,"Copper",0.0178872327577415
"6354_2019",6354,2019,"Gold",0.00861709963889387
"6354_2019",6354,2019,"Lead/Zinc/Silver",0.0173586949776322
"6364_2001",6364,2001,"Copper",0.000328528928523224
"6364_2001",6364,2001,"Gold",0.00015826743855158
"6364_2001",6364,2001,"Lead/Zinc/Silver",0.000318821448728275
"6368_2007",6368,2007,"Copper",0.0211912531363633
"6368_2007",6368,2007,"Gold",0.00935359032552535
"6368_2007",6368,2007,"Lead/Zinc/Silver",0.00929189467215892
"6368_2011",6368,2011,"Copper",0.000820804414180185
"6368_2011",6368,2011,"Gold",0.000362294205926409
"6368_2011",6368,2011,"Lead/Zinc/Silver",0.000359904537684846
"6368_2012",6368,2012,"Copper",0.000595643971995288
"6368_2012",6368,2012,"Gold",0.00026291081787666
"6368_2012",6368,2012,"Lead/Zinc/Silver",0.000261176675785602
"6368_2014",6368,2014,"Copper",0.0521532555427165
"6368_2014",6368,2014,"Gold",0.0230198838808605
"6368_2014",6368,2014,"Lead/Zinc/Silver",0.0228680462733727
"6368_2015",6368,2015,"Copper",0.00752151540509177
"6368_2015",6368,2015,"Gold",0.00331991568755474
"6368_2015",6368,2015,"Lead/Zinc/Silver",0.00329801774672809
"6368_2016",6368,2016,"Copper",0.00666433562202404
"6368_2016",6368,2016,"Gold",0.00294156578655808
"6368_2016",6368,2016,"Lead/Zinc/Silver",0.00292216341625897
"6426_2008",6426,2008,"Copper",0.000838463321910939
"6426_2008",6426,2008,"Gold",0.000403926201795385
"6426_2008",6426,2008,"Lead/Zinc/Silver",0.000813688134554246
"6426_2014",6426,2014,"Copper",0.00110451332454811
"6426_2014",6426,2014,"Gold",0.00053209467887076
"6426_2014",6426,2014,"Lead/Zinc/Silver",0.00107187680505042
"6431_2012",6431,2012,"Gold",0.00103923144911186
"6431_2012",6431,2012,"Lead/Zinc/Silver",0.00212800231553658
"6431_2016",6431,2016,"Gold",0.0186615934918521
"6431_2016",6431,2016,"Lead/Zinc/Silver",0.0382127717518577
"6431_2017",6431,2017,"Gold",0.0199819352327761
"6431_2017",6431,2017,"Lead/Zinc/Silver",0.0409163949768737
"6433_2005",6433,2005,"Copper",0.00689594142899528
"6433_2005",6433,2005,"Gold",4.42998498245576e-08
"6433_2005",6433,2005,"Lead/Zinc/Silver",1.89902627345699e-06
"6433_2005",6433,2005,"Nickel",0.0126737367570214
"6438_2007",6438,2007,"Gold",0.00312050842881631
"6438_2007",6438,2007,"Lead/Zinc/Silver",0.00638976925481572
"6461_2002",6461,2002,"Gold",0.000237524621568756
"6461_2002",6461,2002,"Lead/Zinc/Silver",0.000356247614514562
"6461_2002",6461,2002,"Nickel",0.000704870288187132
"6461_2008",6461,2008,"Gold",0.000461494916646851
"6461_2008",6461,2008,"Lead/Zinc/Silver",0.000692165982962936
"6461_2008",6461,2008,"Nickel",0.00136951720097615
"6461_2009",6461,2009,"Gold",0.000346113289332549
"6461_2009",6461,2009,"Lead/Zinc/Silver",0.000519112641300712
"6461_2009",6461,2009,"Nickel",0.00102711446243315
"6461_2012",6461,2012,"Gold",0.000461448599424102
"6461_2012",6461,2012,"Lead/Zinc/Silver",0.000692096514795777
"6461_2012",6461,2012,"Nickel",0.00136937975150278
"6461_2018",6461,2018,"Gold",6.47010157772345e-05
"6461_2018",6461,2018,"Lead/Zinc/Silver",9.704081360103e-05
"6461_2018",6461,2018,"Nickel",0.000192004615503399
"6481_2003",6481,2003,"Gold",0.00052918624646722
"6481_2003",6481,2003,"Lead/Zinc/Silver",0.00108359842150153
"6481_2004",6481,2004,"Gold",0.000529237134643615
"6481_2004",6481,2004,"Lead/Zinc/Silver",0.00108370262365717
"6481_2005",6481,2005,"Gold",0.000661478151845925
"6481_2005",6481,2005,"Lead/Zinc/Silver",0.00135448849244118
"6481_2007",6481,2007,"Gold",0.000396912966040913
"6481_2007",6481,2007,"Lead/Zinc/Silver",0.000812746488304787
"6481_2008",6481,2008,"Gold",0.000926181092204785
"6481_2008",6481,2008,"Lead/Zinc/Silver",0.00189651257234599
"6481_2009",6481,2009,"Gold",0.000264623523962365
"6481_2009",6481,2009,"Lead/Zinc/Silver",0.000541861461389197
"6481_2010",6481,2010,"Gold",0.00158772624381227
"6481_2010",6481,2010,"Lead/Zinc/Silver",0.00325113825814085
"6511_2011",6511,2011,"Gold",0.00125570050101655
"6511_2011",6511,2011,"Lead/Zinc/Silver",0.00680737644756073
"6511_2013",6511,2013,"Gold",0.000150117317354684
"6511_2013",6511,2013,"Lead/Zinc/Silver",0.000813812760052255
"6619_2011",6619,2011,"Copper",0.000613553086795095
"6619_2011",6619,2011,"Lead/Zinc/Silver",1.06141515803023e-06
"6619_2019",6619,2019,"Copper",0.00842960374782467
"6619_2019",6619,2019,"Lead/Zinc/Silver",1.45827792031264e-05
"6620_2004",6620,2004,"Copper",0.00415311443625359
"6620_2004",6620,2004,"Lead/Zinc/Silver",0.00151135742653938
"6620_2005",6620,2005,"Copper",0.000922919435601746
"6620_2005",6620,2005,"Lead/Zinc/Silver",0.000335859067816224
"6620_2006",6620,2006,"Copper",0.0114008972288868
"6620_2006",6620,2006,"Lead/Zinc/Silver",0.00414889379056789
"6620_2008",6620,2008,"Copper",0.00138424662582136
"6620_2008",6620,2008,"Lead/Zinc/Silver",0.000503740373690357
"6637_2001",6637,2001,"Copper",0.00782232916607654
"6637_2001",6637,2001,"Gold",0.00345269163366922
"6637_2001",6637,2001,"Lead/Zinc/Silver",0.00342991791162254
"6637_2010",6637,2010,"Copper",0.00904188704333021
"6637_2010",6637,2010,"Gold",0.00399099131272519
"6637_2010",6637,2010,"Lead/Zinc/Silver",0.00396466700216111
"6746_2013",6746,2013,"Copper",0.000981618331855649
"6746_2013",6746,2013,"Gold",0.000536697520339898
"6746_2013",6746,2013,"Lead/Zinc/Silver",0.000600251684281934
"6747_2006",6747,2006,"Copper",0.000481020693197242
"6747_2006",6747,2006,"Gold",0.0002317297089935
"6747_2006",6747,2006,"Lead/Zinc/Silver",0.000466807337067069
"6747_2008",6747,2008,"Copper",0.00240509181747374
"6747_2008",6747,2008,"Gold",0.00115864293334529
"6747_2008",6747,2008,"Lead/Zinc/Silver",0.00233402538101691
"6747_2009",6747,2009,"Copper",0.000240510346598621
"6747_2009",6747,2009,"Gold",0.00011586485449675
"6747_2009",6747,2009,"Lead/Zinc/Silver",0.000233403668533535
"6747_2019",6747,2019,"Copper",0.00173825627548106
"6747_2019",6747,2019,"Gold",0.000837397697375528
"6747_2019",6747,2019,"Lead/Zinc/Silver",0.0016868937128339
"6813_2005",6813,2005,"Gold",0.00322406697661669
"6813_2005",6813,2005,"Lead/Zinc/Silver",0.0012575967048831
"6813_2005",6813,2005,"U3O8",0.00372173088206294
"6813_2006",6813,2006,"Gold",0.00256480085578356
"6813_2006",6813,2006,"Lead/Zinc/Silver",0.00100043985695966
"6813_2006",6813,2006,"U3O8",0.00296070107120668
"6813_2009",6813,2009,"Gold",0.0128373274592196
"6813_2009",6813,2009,"Lead/Zinc/Silver",0.00500739619533634
"6813_2009",6813,2009,"U3O8",0.0148188850897474
"6813_2011",6813,2011,"Gold",0.000245496572818926
"6813_2011",6813,2011,"Lead/Zinc/Silver",9.57596983177936e-05
"6813_2011",6813,2011,"U3O8",0.00028339118980078
"6813_2012",6813,2012,"Gold",0.000237774055235616
"6813_2012",6813,2012,"Lead/Zinc/Silver",9.27474120543229e-05
"6813_2012",6813,2012,"U3O8",0.000274476631764136
"6813_2013",6813,2013,"Gold",0.000245478845830801
"6813_2013",6813,2013,"Lead/Zinc/Silver",9.57527836345644e-05
"6813_2013",6813,2013,"U3O8",0.000283370726491665
"6813_2019",6813,2019,"Gold",4.81354258468272e-05
"6813_2019",6813,2019,"Lead/Zinc/Silver",1.87759601063374e-05
"6813_2019",6813,2019,"U3O8",5.55655642995924e-05
"6835_2003",6835,2003,"Copper",0.0111268260667854
"6835_2003",6835,2003,"Gold",0.00536030196401593
"6835_2003",6835,2003,"Lead/Zinc/Silver",0.010798046985714
"6835_2004",6835,2004,"Copper",0.00211940992639858
"6835_2004",6835,2004,"Gold",0.00102101687604714
"6835_2004",6835,2004,"Lead/Zinc/Silver",0.00205678491151721
"6835_2007",6835,2007,"Copper",0.000298597769713397
"6835_2007",6835,2007,"Gold",0.000143848227862872
"6835_2007",6835,2007,"Lead/Zinc/Silver",0.00028977470554873
"6835_2010",6835,2010,"Copper",0.000509351438924918
"6835_2010",6835,2010,"Gold",0.000245377927367239
"6835_2010",6835,2010,"Lead/Zinc/Silver",0.000494300956691533
"6835_2013",6835,2013,"Copper",0.00179350887173892
"6835_2013",6835,2013,"Gold",0.000864015404748708
"6835_2013",6835,2013,"Lead/Zinc/Silver",0.00174051368737957
"6835_2019",6835,2019,"Copper",0.00294939909759949
"6835_2019",6835,2019,"Gold",0.00142086069114737
"6835_2019",6835,2019,"Lead/Zinc/Silver",0.00286224929232697
"6845_2012",6845,2012,"Copper",0.00051571238334558
"6845_2012",6845,2012,"Gold",9.80781399140904e-09
"6845_2012",6845,2012,"Iron Ore",0.00247832649574107
"6845_2012",6845,2012,"Lead/Zinc/Silver",9.81636853016439e-08
"6845_2014",6845,2014,"Copper",0.000386785754031688
"6845_2014",6845,2014,"Gold",7.35588838387003e-09
"6845_2014",6845,2014,"Iron Ore",0.00185875191938056
"6845_2014",6845,2014,"Lead/Zinc/Silver",7.36230431226293e-08
"6858_2001",6858,2001,"Copper",0.006809702169015
"6858_2001",6858,2001,"Gold",0.00360943185401535
"6858_2001",6858,2001,"Lead/Zinc/Silver",0.00461799708048525
"6858_2002",6858,2002,"Copper",0.00644118005689384
"6858_2002",6858,2002,"Gold",0.00341409945659399
"6858_2002",6858,2002,"Lead/Zinc/Silver",0.00436808394249027
"6858_2004",6858,2004,"Copper",3.33807607453671e-05
"6858_2004",6858,2004,"Gold",1.76932233092098e-05
"6858_2004",6858,2004,"Lead/Zinc/Silver",2.26371509121051e-05
"6858_2005",6858,2005,"Copper",0.00644002647176248
"6858_2005",6858,2005,"Gold",0.00341348800739752
"6858_2005",6858,2005,"Lead/Zinc/Silver",0.0043673016391477
"6858_2006",6858,2006,"Copper",0.0159426426906452
"6858_2006",6858,2006,"Gold",0.0084502788721997
"6858_2006",6858,2006,"Lead/Zinc/Silver",0.0108114974154984
"6858_2007",6858,2007,"Copper",0.0104532802249699
"6858_2007",6858,2007,"Gold",0.00554068323202637
"6858_2007",6858,2007,"Lead/Zinc/Silver",0.00708888823068566
"6858_2008",6858,2008,"Copper",0.011671831201159
"6858_2008",6858,2008,"Gold",0.00618656709009158
"6858_2008",6858,2008,"Lead/Zinc/Silver",0.00791524813759444
"6858_2010",6858,2010,"Copper",0.0204507568136093
"6858_2010",6858,2010,"Gold",0.0108397711455918
"6858_2010",6858,2010,"Lead/Zinc/Silver",0.0138686733890775
"6858_2011",6858,2011,"Copper",0.00637203153803039
"6858_2011",6858,2011,"Gold",0.00337744779981826
"6858_2011",6858,2011,"Lead/Zinc/Silver",0.00432119089925495
"6858_2012",6858,2012,"Copper",0.000635589845121851
"6858_2012",6858,2012,"Gold",0.000336889657745976
