snl_id,hcluster_id,commodities_list,country_name,country_isoa3
25184,00000000000000015833,"Silver,Gold",United States,USA
56560,00000000000000015833,Silver,United States,USA
29396,00000000000000010337,"Gold,Copper",Indonesia,IDN
35645,00000000000000010337,"Gold,Silver,Copper",Indonesia,IDN
61853,00000000000000010338,"Iron Ore,Iron Sand",Indonesia,IDN
39569,00000000000000007340,Gold,China,CHN
62852,00000000000000013888,"Gold,Copper",North Korea,PRK
57937,00000000000000014920,Gold,Senegal,SEN
27331,00000000000000004060,Gold,Canada,CAN
55757,00000000000000004060,Gold,Canada,CAN
56769,00000000000000003213,Gold,Burkina Faso,BFA
64291,00000000000000003170,Gold,Burkina Faso,BFA
41552,00000000000000017779,Coal,South Africa,ZAF
41982,00000000000000010749,Coal,Iran,IRN
69841,00000000000000007993,Coal,China,CHN
79991,00000000000000007491,"Zinc,Lead",China,CHN
59247,00000000000000007382,"Iron Ore,Magnetite",China,CHN
58774,00000000000000008143,Gold,China,CHN
69801,00000000000000007321,Coal,China,CHN
59248,00000000000000008145,"Iron Ore,Magnetite",China,CHN
37619,00000000000000007241,Gold,China,CHN
61035,00000000000000008146,"Copper,Silver,Cobalt,Gold",China,CHN
55483,00000000000000008147,Gold,China,CHN
69626,00000000000000007312,Coal,China,CHN
33902,00000000000000012220,Gold,Mali,MLI
53021,00000000000000009861,Gold,Guinea,GIN
66661,00000000000000000363,Gold,Argentina,ARG
32477,00000000000000013889,"Zinc,Lead",North Korea,PRK
64293,00000000000000003122,Gold,Burkina Faso,BFA
80280,00000000000000008148,"Zinc,Lead",China,CHN
29024,00000000000000003102,Gold,Burkina Faso,BFA
58081,00000000000000008010,Bauxite,China,CHN
26057,00000000000000004163,Gold,Canada,CAN
29884,00000000000000012146,Gold,Mali,MLI
55227,00000000000000012158,Gold,Mali,MLI
66563,00000000000000010468,Iron Ore,India,IND
28562,00000000000000007149,"Gold,Silver",China,CHN
54404,00000000000000004084,Gold,Canada,CAN
34535,00000000000000013538,"Silver,Lead,Zinc",Peru,PER
77799,00000000000000009063,"Gold,Silver",Colombia,COL
27800,00000000000000005631,"Gold,Silver",Canada,CAN
29434,00000000000000011617,"Zinc,Lead,Copper,Silver,Gold",Mexico,MEX
30556,00000000000000003570,Tin,Brazil,BRA
66701,00000000000000012032,"Silver,Gold",Mexico,MEX
33780,00000000000000006852,"Gold,Silver,Copper",Chile,CHL
56955,00000000000000011907,Gold,Mexico,MEX
56654,00000000000000003502,"Gold,Tantalum",Brazil,BRA
63837,00000000000000006882,"Gold,Copper,Silver",Chile,CHL
29498,00000000000000000364,"Gold,Copper",Argentina,ARG
28630,00000000000000009125,"Copper,Gold",Cuba,CUB
56027,00000000000000013199,"Gold,Copper",Peru,PER
59493,00000000000000012033,"Gold,Silver",Mexico,MEX
24514,00000000000000017129,Copper,United States,USA
39468,00000000000000011712,"Silver,Gold",Mexico,MEX
54495,00000000000000000318,Gold,Argentina,ARG
56891,00000000000000011712,"Silver,Gold,Zinc,Copper",Mexico,MEX
57073,00000000000000012034,"Silver,Gold",Mexico,MEX
57103,00000000000000011712,"Gold,Silver,Copper,Zinc,Lead",Mexico,MEX
58536,00000000000000008954,Gold,Colombia,COL
79276,00000000000000003779,Graphite,Brazil,BRA
56662,00000000000000003451,Gold,Brazil,BRA
29356,00000000000000013539,Gold,Peru,PER
34641,00000000000000011541,"Gold,Silver",Mexico,MEX
38709,00000000000000009002,"Copper,Gold,Silver,Zinc",Colombia,COL
56664,00000000000000003780,Gold,Brazil,BRA
63571,00000000000000012035,"Silver,Lead,Zinc",Mexico,MEX
28401,00000000000000017481,Gold,Venezuela,VEN
29438,00000000000000011763,"Zinc,Silver,Lead,Tin,Vanadium,Gold",Mexico,MEX
24879,00000000000000015905,"Gold,Silver",United States,USA
35350,00000000000000017143,U3O8,United States,USA
56633,00000000000000015905,"Silver,Lead",United States,USA
65999,00000000000000012036,"Gold,Silver",Mexico,MEX
70482,00000000000000011697,"Gold,Silver",Mexico,MEX
80197,00000000000000012037,"Gold,Silver",Mexico,MEX
34209,00000000000000003781,"Nickel,Cobalt,Iron Ore",Brazil,BRA
26612,00000000000000011508,"Gold,Silver,Molybdenum,Copper",Mexico,MEX
26831,00000000000000009064,Gold,Colombia,COL
59482,00000000000000006847,"Copper,Gold,Molybdenum",Chile,CHL
63249,00000000000000000365,"Copper,Gold,Silver,Molybdenum,Iron Ore",Argentina,ARG
80759,00000000000000013530,"Silver,Lead,Zinc",Peru,PER
29413,00000000000000003375,"Silver,Zinc,Lead,Indium",Bolivia,BOL
55908,00000000000000003782,"Gold,Silver",Brazil,BRA
33767,00000000000000011924,"Zinc,Lead,Silver,Copper",Mexico,MEX
62468,00000000000000003783,"Gold,Silver",Brazil,BRA
27440,00000000000000012038,"Gold,Silver",Mexico,MEX
28278,00000000000000009126,"Gold,Zinc,Lead,Copper",Cuba,CUB
50157,00000000000000012039,"Gold,Silver",Mexico,MEX
54514,00000000000000012039,Gold,Mexico,MEX
61009,00000000000000008954,Gold,Colombia,COL
68126,00000000000000007063,Copper,Chile,CHL
34034,00000000000000003581,Gold,Brazil,BRA
59759,00000000000000013915,"Copper,Zinc,Lead,Gold,Silver",Portugal,PRT
24970,00000000000000017144,"Gold,Silver",United States,USA
30248,00000000000000003784,Gold,Brazil,BRA
39308,00000000000000009426,Tin,Spain,ESP
52295,00000000000000011617,"Gold,Silver,Lead,Zinc",Mexico,MEX
54020,00000000000000011537,"Gold,Silver",Mexico,MEX
57276,00000000000000005031,"Copper,Silver,Gold",Canada,CAN
57977,00000000000000009065,Gold,Colombia,COL
59960,00000000000000005247,"Gold,Copper,Zinc,Lead",Canada,CAN
26911,00000000000000011915,"Gold,Silver,Copper",Mexico,MEX
60533,00000000000000007068,"Copper,Molybdenum",Chile,CHL
61620,00000000000000012040,"Copper,Gold,Silver",Mexico,MEX
57358,00000000000000011710,"Silver,Gold",Mexico,MEX
36504,00000000000000011584,"Silver,Gold",Mexico,MEX
54884,00000000000000011518,Gold,Mexico,MEX
66165,00000000000000008949,Gold,Colombia,COL
37382,00000000000000012041,"Silver,Gold",Mexico,MEX
66474,00000000000000003785,Phosphate,Brazil,BRA
54073,00000000000000015946,"Gold,Silver",United States,USA
33155,00000000000000011600,"Gold,Silver",Mexico,MEX
33832,00000000000000003786,"Nickel,Copper,Cobalt,Platinum,Palladium,Gold",Brazil,BRA
34575,00000000000000009066,Gold,Colombia,COL
34614,00000000000000000366,"Gold,Silver",Argentina,ARG
53348,00000000000000013182,Gold,Panama,PAN
55386,00000000000000014974,Gold,Republic of El Salvador,SLV
59715,00000000000000013540,"Silver,Copper,Molybdenum,Zinc,Lead",Peru,PER
24554,00000000000000017021,"Zinc,Silver,Gold,Copper,Lead",United States,USA
26699,00000000000000013183,"Gold,Silver",Panama,PAN
28418,00000000000000013541,"Gold,Silver",Peru,PER
28786,00000000000000013542,"Gold,Silver",Peru,PER
32837,00000000000000013473,Gold,Peru,PER
35984,00000000000000011583,"Silver,Lead,Copper,Zinc",Mexico,MEX
38682,00000000000000013195,"Silver,Lead,Zinc",Peru,PER
39673,00000000000000008976,"Gold,Silver",Colombia,COL
39898,00000000000000006847,Iron Ore,Chile,CHL
41253,00000000000000013489,Gold,Peru,PER
55866,00000000000000000230,"Gold,Silver",Argentina,ARG
58049,00000000000000006899,"Copper,Gold",Chile,CHL
59944,00000000000000013183,Gold,Panama,PAN
65318,00000000000000009067,Gold,Colombia,COL
54075,00000000000000013542,"Gold,Silver",Peru,PER
55013,00000000000000006899,"Copper,Gold",Chile,CHL
29821,00000000000000012042,"Copper,Cobalt",Mexico,MEX
61468,00000000000000013256,"Gold,Copper",Peru,PER
36264,00000000000000012043,Gold,Mexico,MEX
59029,00000000000000012044,"Silver,Lead,Zinc",Mexico,MEX
38410,00000000000000008993,Gold,Colombia,COL
36487,00000000000000007400,Nickel,China,CHN
36614,00000000000000011547,"Gold,Copper,Silver",Mexico,MEX
40675,00000000000000003787,Phosphate,Brazil,BRA
58004,00000000000000003788,Gold,Brazil,BRA
31563,00000000000000013195,"Zinc,Lead,Silver,Copper",Peru,PER
56735,00000000000000009068,U3O8,Colombia,COL
58899,00000000000000009069,U3O8,Colombia,COL
62363,00000000000000008944,Gold,Colombia,COL
37219,00000000000000003414,Iron Ore,Brazil,BRA
40188,00000000000000009251,"Gold,Silver,Copper,Molybdenum",Ecuador,ECU
56970,00000000000000011543,Gold,Mexico,MEX
64487,00000000000000011791,Gold,Mexico,MEX
67521,00000000000000003376,"Gold,Silver",Bolivia,BOL
66483,00000000000000003789,Graphite,Brazil,BRA
31719,00000000000000003635,Diamonds,Brazil,BRA
28284,00000000000000007039,Copper,Chile,CHL
30011,00000000000000012972,Gold,Nicaragua,NIC
31312,00000000000000013543,"Tin,Copper,Silver,Lead,Zinc,Gold",Peru,PER
33433,00000000000000006877,"Copper,Iron Ore,Gold",Chile,CHL
38082,00000000000000000367,"Gold,Copper",Argentina,ARG
40536,00000000000000013214,"Silver,Gold",Peru,PER
55571,00000000000000012045,"Copper,Gold,Silver,Lead,Zinc",Mexico,MEX
60235,00000000000000011653,"Copper,Gold",Mexico,MEX
68239,00000000000000007063,Copper,Chile,CHL
31229,00000000000000011528,"Silver,Gold",Mexico,MEX
30441,00000000000000013718,"Gold,Copper,Zinc",Philippines,PHL
31170,00000000000000011648,"Gold,Silver",Mexico,MEX
57014,00000000000000011629,Gold,Mexico,MEX
28382,00000000000000011537,"Copper,Gold,Silver",Mexico,MEX
31529,00000000000000006912,"Copper,Gold,Molybdenum",Chile,CHL
29093,00000000000000013210,"Gold,Silver",Peru,PER
68041,00000000000000009862,Bauxite,Guinea,GIN
28494,00000000000000005028,Gold,Canada,CAN
37840,00000000000000002480,"Gold,Copper,Zinc,Iron Ore",Australia,AUS
67931,00000000000000013719,"Gold,Iron Ore,Iron Sand",Philippines,PHL
75854,00000000000000011275,Bauxite,Laos,LAO
33937,00000000000000007355,"Gold,Copper,Silver,Iron Ore",China,CHN
33094,00000000000000007259,Gold,China,CHN
27954,00000000000000017987,"Copper,Zinc,Gold,Silver",Zimbabwe,ZWE
80371,00000000000000007347,"Zinc,Lead",China,CHN
65689,00000000000000003401,Gold,Brazil,BRA
25697,00000000000000003401,Gold,Brazil,BRA
36972,00000000000000003405,Gold,Brazil,BRA
35200,00000000000000003405,Gold,Brazil,BRA
30360,00000000000000003790,"Copper,Gold",Brazil,BRA
55849,00000000000000003457,"Copper,Gold",Brazil,BRA
66484,00000000000000003791,Graphite,Brazil,BRA
29197,00000000000000003792,Gold,Brazil,BRA
60830,00000000000000003793,Lanthanides,Brazil,BRA
66844,00000000000000003794,Phosphate,Brazil,BRA
55909,00000000000000003405,"Gold,Silver",Brazil,BRA
59599,00000000000000003489,"Nickel,Cobalt",Brazil,BRA
30891,00000000000000003795,Gold,Brazil,BRA
50615,00000000000000003796,"Copper,Gold",Brazil,BRA
65925,00000000000000003797,Copper,Brazil,BRA
36058,00000000000000003798,Tin,Brazil,BRA
66482,00000000000000003799,Gold,Brazil,BRA
34668,00000000000000003800,Diamonds,Brazil,BRA
63903,00000000000000003801,"Phosphate,Potash,Potassium Oxide",Brazil,BRA
67815,00000000000000017547,"Ilmenite,Zircon,Rutile,Lanthanides,Heavy Mineral Sands",Vietnam,VNM
76597,00000000000000003802,Phosphate,Brazil,BRA
28965,00000000000000003398,Gold,Brazil,BRA
69485,00000000000000010535,Coal,India,IND
31310,00000000000000013515,Gold,Peru,PER
32316,00000000000000004240,"Platinum,Palladium,Copper,Nickel,Gold",Canada,CAN
74752,00000000000000003401,Iron Ore,Brazil,BRA
67880,00000000000000006377,"Copper,Palladium,Gold,Nickel,Silver",Canada,CAN
35270,00000000000000009779,Gold,Ghana,GHA
28523,00000000000000009890,"Gold,Copper,Silver",Greece,GRC
56033,00000000000000016167,"U3O8,Vanadium",United States,USA
64017,00000000000000015797,Coal,United States,USA
53177,00000000000000009780,Gold,Ghana,GHA
31979,00000000000000013947,Gold,Republic of Paraguay,PRY
76085,00000000000000010745,"Copper,Gold",Iran,IRN
30218,00000000000000011834,"Gold,Cobalt,Copper,Zinc,Silver,Lead",Mexico,MEX
38280,00000000000000017591,Coal,South Africa,ZAF
38617,00000000000000015043,Gold,Suriname,SUR
65989,00000000000000015045,Gold,Suriname,SUR
53587,00000000000000015043,Gold,Suriname,SUR
37969,00000000000000013544,"Copper,Molybdenum,Silver",Peru,PER
54686,00000000000000011594,Gold,Mexico,MEX
38043,00000000000000006378,Gold,Canada,CAN
36457,00000000000000006379,"Copper,Nickel",Canada,CAN
38161,00000000000000000636,Coal,Australia,AUS
38185,00000000000000000636,Coal,Australia,AUS
28654,00000000000000015043,Gold,Suriname,SUR
63134,00000000000000015498,Gold,United Republic of Tanzania,TZA
53412,00000000000000015043,Gold,Suriname,SUR
33400,00000000000000009497,"Copper,Zinc,Cobalt,Nickel",Finland,FIN
35813,00000000000000009497,U3O8,Finland,FIN
39839,00000000000000012398,"Copper,Molybdenum,Gold",Mongolia,MNG
27959,00000000000000015788,Gold,Uruguay,URY
50522,00000000000000010091,Coal,Indonesia,IDN
68271,00000000000000013720,Coal,Philippines,PHL
70320,00000000000000014498,Chromite,Russian Federation,RUS
38441,00000000000000010833,Coal,Kazakhstan,KAZ
25332,00000000000000015891,"Gold,Silver,Zinc,Copper,Lead",United States,USA
67571,00000000000000013926,"Gold,Antimony",Portugal,PRT
41725,00000000000000013984,Coal,Russian Federation,RUS
41505,00000000000000008149,Gold,China,CHN
27619,00000000000000010745,"Copper,Molybdenum,Gold,Silver,Rhenium",Iran,IRN
60345,00000000000000017145,Lithium,United States,USA
37597,00000000000000016086,Lithium,United States,USA
39312,00000000000000013990,"Lead,Zinc,Silver",Russian Federation,RUS
29325,00000000000000009976,Gold,Guyana,GUY
37216,00000000000000010769,"Zinc,Lead",Italy,ITA
33307,00000000000000009930,"Lanthanides,Niobium,Diamonds",Greenland,GRL
25721,00000000000000010478,"Lead,Copper,Silver,Zinc",India,IND
59087,00000000000000002481,Coal,Australia,AUS
33140,00000000000000010750,Gold,Iran,IRN
41080,00000000000000010443,Coal,India,IND
30890,00000000000000000368,"Gold,Silver,Copper",Argentina,ARG
59062,00000000000000015338,"Gold,Copper",Turkey,TUR
34980,00000000000000009525,"Nickel,Copper",Finland,FIN
63373,00000000000000009476,"Gold,Copper,Zinc,Lead",Ethiopia,ETH
55800,00000000000000010171,"Copper,Zinc,Lead,Tin,Tungsten,Molybdenum,Iron Ore,Silver,Magnetite",Indonesia,IDN
34979,00000000000000009525,"Nickel,Copper,Cobalt",Finland,FIN
61256,00000000000000015187,"Copper,Gold",Sweden,SWE
38852,00000000000000010208,Coal,Indonesia,IDN
59865,00000000000000010622,Coal,India,IND
69179,00000000000000013972,Coal,Russian Federation,RUS
69901,00000000000000008150,Chromite,China,CHN
69082,00000000000000010507,Chromite,India,IND
38274,00000000000000000480,Coal,Australia,AUS
39962,00000000000000017444,"Copper,Molybdenum,Gold",Uzbekistan,UZB
61132,00000000000000011001,Gold,Kazakhstan,KAZ
61446,00000000000000011171,Gold,Kyrgyzstan,KGZ
60972,00000000000000014499,"Antimony,Gold",Russian Federation,RUS
40885,00000000000000011163,Coal,Kyrgyzstan,KGZ
39831,00000000000000011002,"Molybdenum,Copper",Kazakhstan,KAZ
39961,00000000000000010882,"Molybdenum,Copper",Kazakhstan,KAZ
27383,00000000000000012137,"Zinc,Lead,Silver",Republic of North Macedonia,MKD
40901,00000000000000010453,Coal,India,IND
58481,00000000000000017928,U3O8,Zambia,ZMB
55317,00000000000000000354,"Gold,Silver",Argentina,ARG
32666,00000000000000000873,"Copper,Gold",Australia,AUS
35656,00000000000000005009,Diamonds,Canada,CAN
51272,00000000000000006118,Diamonds,Canada,CAN
51273,00000000000000006191,Diamonds,Canada,CAN
58052,00000000000000006380,Coal,Canada,CAN
58197,00000000000000006381,"Potash,Potassium Oxide",Canada,CAN
27411,00000000000000005009,Diamonds,Canada,CAN
40414,00000000000000006382,Coal,Canada,CAN
40593,00000000000000003105,Gold,Burkina Faso,BFA
53516,00000000000000016444,Gold,United States,USA
69481,00000000000000010484,Coal,India,IND
52507,00000000000000005122,"Copper,Gold,Molybdenum",Canada,CAN
54853,00000000000000015867,"Copper,Silver",United States,USA
25277,00000000000000017146,Copper,United States,USA
69503,00000000000000010623,Coal,India,IND
30504,00000000000000012171,Gold,Mali,MLI
40622,00000000000000011003,Potash,Kazakhstan,KAZ
32237,00000000000000014500,"Iron Ore,Manganese",Russian Federation,RUS
39959,00000000000000010833,"Gold,Copper,Molybdenum",Kazakhstan,KAZ
54002,00000000000000004199,Gold,Canada,CAN
53942,00000000000000004199,Gold,Canada,CAN
76063,00000000000000006109,"Nickel,Copper,Platinum,Palladium",Canada,CAN
33783,00000000000000011736,"Silver,Gold,Lead,Zinc",Mexico,MEX
57297,00000000000000014871,Gold,Saudi Arabia,SAU
66381,00000000000000014872,"Gold,Copper",Saudi Arabia,SAU
67095,00000000000000013545,"Gold,Copper,Silver",Peru,PER
29063,00000000000000005714,Gold,Canada,CAN
67642,00000000000000006383,Phosphate,Canada,CAN
31990,00000000000000004913,"Copper,Gold",Canada,CAN
64097,00000000000000006384,"Gold,Zinc,Copper",Canada,CAN
32907,00000000000000015743,Gold,Ukraine,UKR
78240,00000000000000014501,"Copper,Zinc,Gold,Silver",Russian Federation,RUS
66229,00000000000000016223,Silver,United States,USA
35510,00000000000000014502,"Lead,Zinc",Russian Federation,RUS
62164,00000000000000004135,"Copper,Zinc,Lead,Gold,Silver",Canada,CAN
39706,00000000000000017147,Coal,United States,USA
31631,00000000000000001019,"Iron Ore,Magnetite",Australia,AUS
35891,00000000000000017780,Diamonds,South Africa,ZAF
27713,00000000000000001276,"Nickel,Copper,Cobalt",Australia,AUS
65625,00000000000000006385,"Gold,Copper",Canada,CAN
65699,00000000000000006386,Graphite,Canada,CAN
70512,00000000000000006386,Gold,Canada,CAN
56291,00000000000000006387,Diamonds,Canada,CAN
65935,00000000000000004349,Gold,Canada,CAN
66809,00000000000000012598,Diamonds,Mozambique,MOZ
50202,00000000000000014997,"Gold,Silver,Copper,Molybdenum,Lead,Zinc",Serbia,SRB
39627,00000000000000017589,Coal,South Africa,ZAF
41561,00000000000000017589,Coal,South Africa,ZAF
41451,00000000000000000559,Coal,Australia,AUS
29985,00000000000000011172,"Gold,Antimony",Kyrgyzstan,KGZ
41100,00000000000000017574,Gold,South Africa,ZAF
70219,00000000000000010552,Coal,India,IND
33311,00000000000000008151,Gold,China,CHN
51297,00000000000000013865,Coal,Poland,POL
68598,00000000000000015797,Coal,United States,USA
68192,00000000000000004379,"Zinc,Gold,Silver,Copper,Lead",Canada,CAN
26304,00000000000000015950,Gold,United States,USA
28333,00000000000000015840,Gold,United States,USA
62802,00000000000000015188,"Zinc,Lead,Copper,Silver",Sweden,SWE
34744,00000000000000002482,"Gold,Nickel,Copper,U3O8",Australia,AUS
31769,00000000000000017610,Diamonds,South Africa,ZAF
49942,00000000000000013395,"Gold,Silver,Copper,Zinc,Lead",Peru,PER
66961,00000000000000011276,"Platinum,Copper,Gold,Nickel,Cobalt,Palladium,Rhodium",Laos,LAO
50325,00000000000000014503,Coal,Russian Federation,RUS
30535,00000000000000013395,"Gold,Copper,Silver,Zinc,Lead",Peru,PER
40996,00000000000000010080,Coal,Indonesia,IDN
66773,00000000000000004226,"Gold,Silver",Canada,CAN
57920,00000000000000004418,"Nickel,Cobalt,Molybdenum,U3O8,Vanadium,Zinc,Copper,Lanthanides,Lithium,Yttrium,Thorium,Scandium",Canada,CAN
37590,00000000000000014015,Gold,Russian Federation,RUS
38735,00000000000000001354,Coal,Australia,AUS
25943,00000000000000004095,Gold,Canada,CAN
59945,00000000000000004095,Gold,Canada,CAN
64703,00000000000000004353,"Gold,Copper,Zinc,Lead,Silver",Canada,CAN
61702,00000000000000005027,Gold,Canada,CAN
63195,00000000000000006388,Gold,Canada,CAN
66965,00000000000000005385,"Copper,Gold,Silver",Canada,CAN
32288,00000000000000005512,Diamonds,Canada,CAN
26271,00000000000000006389,"Copper,Molybdenum,Gold,Silver",Canada,CAN
67187,00000000000000017781,Gold,South Africa,ZAF
33959,00000000000000004446,"Iron Ore,Manganese",Canada,CAN
40209,00000000000000005686,Iron Ore,Canada,CAN
62377,00000000000000004446,"Iron Ore,Magnetite",Canada,CAN
78033,00000000000000006390,Gold,Canada,CAN
36392,00000000000000004446,"Iron Ore,Manganese",Canada,CAN
50148,00000000000000004446,Iron Ore,Canada,CAN
25612,00000000000000017148,"Zinc,Copper,Gold,Silver,Lead",United States,USA
29148,00000000000000003056,"Gold,Silver,Tungsten",Austria,AUT
70650,00000000000000006391,Gold,Canada,CAN
70331,00000000000000004084,Gold,Canada,CAN
50095,00000000000000009174,Coal,Germany,DEU
32756,00000000000000006392,Diamonds,Canada,CAN
32665,00000000000000017782,Diamonds,South Africa,ZAF
31193,00000000000000006393,Diamonds,Canada,CAN
64010,00000000000000003057,"Gold,Copper",Austria,AUT
50097,00000000000000009166,Coal,Germany,DEU
55880,00000000000000015869,Coal,United States,USA
39626,00000000000000017574,Coal,South Africa,ZAF
70354,00000000000000017574,Coal,South Africa,ZAF
28839,00000000000000005879,"Copper,Zinc",Canada,CAN
29427,00000000000000004060,Gold,Canada,CAN
57530,00000000000000004060,Gold,Canada,CAN
61801,00000000000000017149,U3O8,United States,USA
32008,00000000000000017719,Diamonds,South Africa,ZAF
31729,00000000000000002483,"Cobalt,Nickel,Scandium,Iron Ore",Australia,AUS
26313,00000000000000017150,"Gold,Silver",United States,USA
31077,00000000000000015950,"Gold,Silver",United States,USA
64863,00000000000000004076,"Copper,Lead,Zinc,Silver",Canada,CAN
30419,00000000000000006394,"Zinc,Silver,Lead,Copper,Gold",Canada,CAN
35268,00000000000000000446,"Nickel,Gold,Copper,Cobalt",Australia,AUS
35698,00000000000000001332,"Tin,Sapphire",Australia,AUS
54450,00000000000000000446,"Nickel,Cobalt",Australia,AUS
63913,00000000000000002484,"Ilmenite,Rutile,Zircon,Heavy Mineral Sands,Leucoxene",Australia,AUS
27470,00000000000000004312,"Copper,Zinc,Gold,Silver",Canada,CAN
26223,00000000000000002290,"Gold,Silver",Australia,AUS
66264,00000000000000004108,"Gold,Silver,Molybdenum",Canada,CAN
62955,00000000000000009696,Coal,United Kingdom,GBR
70702,00000000000000009696,Coal,United Kingdom,GBR
68788,00000000000000015797,Coal,United States,USA
78905,00000000000000016086,Lithium,United States,USA
26408,00000000000000016926,Gold,United States,USA
33353,00000000000000006395,Diamonds,Canada,CAN
25812,00000000000000005918,"Zinc,Lead",Canada,CAN
26537,00000000000000004071,Gold,Canada,CAN
62299,00000000000000004071,Gold,Canada,CAN
36485,00000000000000015873,Gold,United States,USA
35711,00000000000000015946,Gold,United States,USA
55304,00000000000000016972,Gold,United States,USA
25467,00000000000000017151,"Gold,Silver",United States,USA
57320,00000000000000006396,"Gold,Copper,Zinc,Silver",Canada,CAN
28156,00000000000000006397,"Gold,Copper",Canada,CAN
31833,00000000000000004449,"Iron Ore,Manganese",Canada,CAN
41427,00000000000000013296,Coal,Peru,PER
51165,00000000000000010083,Coal,Indonesia,IDN
59249,00000000000000010728,"Iron Ore,Magnetite",Iran,IRN
31264,00000000000000012804,Diamonds,Namibia,NAM
32464,00000000000000017783,Diamonds,South Africa,ZAF
25944,00000000000000005028,Gold,Canada,CAN
25503,00000000000000016617,"Gold,Silver",United States,USA
63663,00000000000000004960,Tin,Canada,CAN
35266,00000000000000006398,Diamonds,Canada,CAN
53578,00000000000000004535,"Copper,Zinc,Lead,Gold,Silver",Canada,CAN
38655,00000000000000006399,"Copper,Silver",Canada,CAN
33322,00000000000000006400,Diamonds,Canada,CAN
33589,00000000000000006401,Diamonds,Canada,CAN
55249,00000000000000006400,Diamonds,Canada,CAN
32977,00000000000000006402,Diamonds,Canada,CAN
33824,00000000000000016304,Gold,United States,USA
54596,00000000000000016304,"Gold,Silver",United States,USA
55037,00000000000000015806,Gold,United States,USA
78682,00000000000000015982,Coal,United States,USA
41219,00000000000000015982,Coal,United States,USA
27867,00000000000000004680,"Lead,Zinc",Canada,CAN
25354,00000000000000016478,"Gold,Silver",United States,USA
33948,00000000000000000655,Gold,Australia,AUS
69404,00000000000000015866,Coal,United States,USA
75777,00000000000000010311,Bauxite,Indonesia,IDN
26793,00000000000000003092,"Gold,Silver,Copper",Burkina Faso,BFA
78873,00000000000000003214,Gold,Burkina Faso,BFA
35981,00000000000000017848,Copper,Zambia,ZMB
41742,00000000000000015305,Gold,Tajikistan,TJK
40763,00000000000000003215,Gold,Burkina Faso,BFA
58993,00000000000000003216,Gold,Burkina Faso,BFA
39585,00000000000000015809,Coal,United States,USA
39646,00000000000000010339,Coal,Indonesia,IDN
39593,00000000000000004012,Coal,Botswana,BWA
54111,00000000000000009956,"Nickel,Cobalt",Guatemala,GTM
40324,00000000000000013546,Phosphate,Peru,PER
66270,00000000000000013547,"Potash,Potassium Oxide,Phosphate,Potassium Chloride",Peru,PER
30895,00000000000000016168,"Gold,Silver",United States,USA
52608,00000000000000002485,"Gold,Copper",Australia,AUS
24487,00000000000000015806,Gold,United States,USA
30240,00000000000000015946,Gold,United States,USA
36020,00000000000000015854,U3O8,United States,USA
41564,00000000000000017574,Coal,South Africa,ZAF
53678,00000000000000004142,Gold,Canada,CAN
24602,00000000000000017152,"Copper,Zinc,Lead,Silver,Gold",United States,USA
80112,00000000000000003264,Gold,Bulgaria,BGR
55825,00000000000000006403,"Zinc,Silver,Lead",Canada,CAN
34020,00000000000000017629,"Platinum,Palladium,Gold,Rhodium",South Africa,ZAF
38729,00000000000000017629,"Platinum,Palladium,Rhodium,Gold",South Africa,ZAF
32390,00000000000000017596,Diamonds,South Africa,ZAF
49967,00000000000000017595,Iron Ore,South Africa,ZAF
32454,00000000000000017571,Diamonds,South Africa,ZAF
62168,00000000000000006404,Lanthanides,Canada,CAN
54100,00000000000000004379,"Gold,Copper,Zinc,Lead",Canada,CAN
53057,00000000000000002486,Coal,Australia,AUS
30200,00000000000000003217,Gold,Burkina Faso,BFA
28980,00000000000000012153,Gold,Mali,MLI
63057,00000000000000012153,Gold,Mali,MLI
37240,00000000000000017592,Nickel,South Africa,ZAF
57522,00000000000000006405,U3O8,Canada,CAN
36513,00000000000000012940,Gold,Federal Republic of Nigeria,NGA
26755,00000000000000008954,"Gold,Silver",Colombia,COL
35915,00000000000000012975,Gold,Nicaragua,NIC
66091,00000000000000008954,"Gold,Silver",Colombia,COL
66684,00000000000000008954,Gold,Colombia,COL
74751,00000000000000003401,Iron Ore,Brazil,BRA
51986,00000000000000008749,Gold,Republic of Côte d'Ivoire,CIV
57668,00000000000000004013,"Platinum,Palladium,Rhodium",Botswana,BWA
64367,00000000000000015329,Phosphate,Tunisia,TUN
34101,00000000000000013824,"Gold,Silver,Copper",Papua New Guinea,PNG
62824,00000000000000006406,Iron Ore,Canada,CAN
64810,00000000000000006407,Lanthanides,Canada,CAN
51832,00000000000000009863,Gold,Guinea,GIN
38639,00000000000000009564,Gold,Finland,FIN
70608,00000000000000017153,U3O8,United States,USA
30880,00000000000000010340,"Silver,Copper,Gold,Lead,Zinc",Indonesia,IDN
29033,00000000000000015546,Gold,United Republic of Tanzania,TZA
54589,00000000000000011474,"Gold,Copper,U3O8,Beryl",Madagascar,MDG
33184,00000000000000010925,"Gold,Silver",Kazakhstan,KAZ
31151,00000000000000011385,"Copper,Silver,Gold,Zinc,Lead",Morocco,MAR
39590,00000000000000015046,Gold,Suriname,SUR
63507,00000000000000015047,Gold,Suriname,SUR
63026,00000000000000015008,"Silver,Lead,Zinc",Serbia,SRB
68570,00000000000000015797,Coal,United States,USA
